,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,44269cec834943a2afe2512f5273a7ef,500,2,2973,1923,0.0,binning,1050,4.502928315999725
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,4c619cfce9c04e42bb67ab2c2acf43b1,500,2,2973,1923,0.002,binning,1410,5.593799938999837
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,105846a9b55c4f45922401770a156428,500,2,2973,1923,0.005,binning,1586,7.733319562999895
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,e483de87f4d7494aac03b4251f5eade6,500,2,2973,1923,0.01,binning,1774,6.579410259999804
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,10312290026844549d58550da8e7c756,500,2,2973,1923,0.02,binning,2118,8.796068506999745
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,d42102bb382e4ea2a40468ed0060b4dc,500,2,2973,1923,0.03,binning,2416,9.23865508300014
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,2c9a775e9f3749bb99481203d14fa9d0,500,2,2973,1923,0.04,binning,2634,11.145187435000025
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,c52f07d3d6644279847e69c8f8d86d88,500,2,2973,1923,0.05,binning,2730,10.113371427999937
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,6e81a0eaf4de49f0ad626f16f3aa0272,500,2,2973,1923,0.1,binning,2918,10.983864072000415
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,edb63b4b8dd2445a8374d537d896650f,500,2,2973,1923,0.2,binning,2968,11.120864140999856
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,fe69e3e2b3c148899ef2b5c44d2b5ad4,500,2,2973,1923,0.5,binning,2972,11.740580675999809
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,9cfb3ee9e3024ef3ab161303a31f4419,500,2,2973,1923,1.0,binning,2972,11.125555857000109
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,9a23c7a57fd9417493deae93d0658754,500,2,2973,1923,0.0,gradient,1050,1.3248037050002495
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,18527def6bf1403c9afde69a7ba48396,500,2,2973,1923,0.002,gradient,1122,2.0410717659997317
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,2d4067ec09314b7b88580df5c395698b,500,2,2973,1923,0.005,gradient,1318,3.1147558920001757
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,646375b14e7e49eaa4fa13fd33003296,500,2,2973,1923,0.01,gradient,1616,4.291374204000022
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,7cd956b4ad84441d831d6073d63842eb,500,2,2973,1923,0.02,gradient,2084,8.102164092999828
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,ca27c5cfefd64dceb6ff0741f35b8ac2,500,2,2973,1923,0.03,gradient,2386,8.656417591000263
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,7697668b6d5c430097d02e5f80f10530,500,2,2973,1923,0.04,gradient,2566,8.873658752999745
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,374d70dd249b47a8bac5053c637a8985,500,2,2973,1923,0.05,gradient,2712,9.913491997000165
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,98c0702603b94c13bf10780ad7d96338,500,2,2973,1923,0.1,gradient,2904,12.213817702000142
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,4bf56a145538415cbf5625834f1aef69,500,2,2973,1923,0.2,gradient,2962,11.895336414999747
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,ab8c31e20e57428e854fc2765c356316,500,2,2973,1923,0.5,gradient,2972,11.346988423000312
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,b449c20e4e4d461994feb6568cacf1d8,500,2,2973,1923,1.0,gradient,2972,11.234411680999983
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,67551799803c418d8efd9e788369dff4,500,2,2973,1923,0.0,induced,1050,4.181158485999731
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,188d2bb2646449158b23df3ec9d7db5a,500,2,2973,1923,0.002,induced,1508,5.585302891999618
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,72c77ddd4b3d4f578e707d9736248c1d,500,2,2973,1923,0.005,induced,1644,6.246843751000142
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8a5dee44936646bd949504041342d092,500,2,2973,1923,0.01,induced,1806,7.373317593000138
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,2e545fab72cb4fb9b011beeff6f17304,500,2,2973,1923,0.02,induced,2144,10.265847354000016
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,f46403b667d24b7dbe9c43b53ba9e773,500,2,2973,1923,0.03,induced,2434,12.52928669899984
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,904a663691f6400c9a2569a3dd88bbbf,500,2,2973,1923,0.04,induced,2640,13.252162459000374
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,5ab055fba2674a689bf682da719b97f2,500,2,2973,1923,0.05,induced,2740,11.381800636000207
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,befdcb8c279e4bc8ab3c7c7980667fda,500,2,2973,1923,0.1,induced,2920,12.143350599000314
