,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,e7034cadacef4bfc95a9e859629f0442,200,2,1171,717,0.0,binning,454,1.349864835999938
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,389eeff3f8224d3cba443a0d2257b94b,200,2,1171,717,0.002,binning,552,1.6199589799999785
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,85d68466cdc348939220bd7d2c7dbf60,200,2,1171,717,0.005,binning,614,1.637923561999969
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,71b903de3def42ff889a58da5c23f0d1,200,2,1171,717,0.01,binning,664,1.667172720999929
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,e5c8eb7cccc04a1590dca997609e05e6,200,2,1171,717,0.02,binning,762,1.685199771999919
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,a8e0001231e2481f983f7a6db99b5df2,200,2,1171,717,0.03,binning,832,1.8172461619999467
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,dbb144835f8f49699f49c237ce858081,200,2,1171,717,0.04,binning,912,1.844717648000028
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,0ec1be7c938f4494ae1d2943e052ef31,200,2,1171,717,0.05,binning,978,1.993865180000057
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,7058e4f7dd9f469cb16ed0022dddc6ee,200,2,1171,717,0.1,binning,1126,2.2877117580000004
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,17cfcd5c2363414ab65da9b8ea3f0a29,200,2,1171,717,0.2,binning,1164,2.401987709000082
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,11ab56cfaad94fb68f49eea17c988ab4,200,2,1171,717,0.5,binning,1170,2.429321105999975
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,00ada47d04b54098a3aea097182ee8e3,200,2,1171,717,1.0,binning,1170,2.5501419529999794
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,b48ab6691fa841caac1411ec0390c229,200,2,1171,717,0.0,gradient,454,0.47144934799996463
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,8221cb802fce47458c2567045026f24c,200,2,1171,717,0.002,gradient,472,0.5801546220000091
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,003f7ed530624042a4ad100ed1b734b2,200,2,1171,717,0.005,gradient,512,0.7466508370000611
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,75bfe4d9497c45d7852cdd39a8d44e1d,200,2,1171,717,0.01,gradient,578,0.8952113130000043
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,255ed1aea2984396b8a588e16f10acd0,200,2,1171,717,0.02,gradient,718,1.1536090560000503
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,6f852b026bfe446f83437bc27bde2407,200,2,1171,717,0.03,gradient,818,1.4534239999999272
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,24d58dd49f6c4bd4a7ccc4c80adf7a54,200,2,1171,717,0.04,gradient,896,1.5931110830000534
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,ae14a3c6852646358d39fcbf837e91ec,200,2,1171,717,0.05,gradient,962,1.858238928999981
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_1.csv,58cede11ea2648afa83c9d1a5dc84c57,200,2,1171,717,0.1,gradient,1106,2.365321150999989
