,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,a8d320e4c6104dd490873e212f5466b4,200,3,5135,1653,0.0,binning,3482,4.975338403000933
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,1f2431237b3443759dee485f5eba1e60,200,3,5135,1653,0.002,binning,3898,5.909956027999215
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,d9a21ec83dc840bf92777efa9953b17f,200,3,5135,1653,0.005,binning,4052,6.227693877999627
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,a2f854e3980947bba8993280b9f42e7e,200,3,5135,1653,0.01,binning,4206,6.5402479370004585
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,7c960e2b7e054a9b892e14a8d953b6ad,200,3,5135,1653,0.02,binning,4386,6.925582517000294
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,e8beec14e72442929590d5b7d2cbd4d1,200,3,5135,1653,0.03,binning,4470,7.158996644000581
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,5414a03c558e4282be947d6ba186c175,200,3,5135,1653,0.04,binning,4544,7.352953501000229
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,5ea9c4fadb4246f8876d25cb42dc7833,200,3,5135,1653,0.05,binning,4556,7.3759600299999875
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,cfcd3aa1e90f4b3dba4acda2e1ca67a4,200,3,5135,1653,0.1,binning,4804,8.106333545998496
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,facb9ce2c02a419896d1a8da74a27089,200,3,5135,1653,0.2,binning,5020,10.25262555900008
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,e7bad8a4c8bb40aaba4283ec5c4ad990,200,3,5135,1653,0.5,binning,5134,13.722031444000095
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,e6c817b4636e4f988e1dacd99e6c9322,200,3,5135,1653,1.0,binning,5134,13.831548834999921
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,bb6c67ed15ab40deae6527560d296737,200,3,5135,1653,0.0,gradient,3482,1.023839974001021
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,1abd24809d794eb2b22745217a7e9bd7,200,3,5135,1653,0.002,gradient,3562,1.727782357000251
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,a39c757f75184c9991f0d25580f43b1b,200,3,5135,1653,0.005,gradient,3684,2.3357441879998078
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_5.csv,105110e536794064b48124e7509ed27d,200,3,5135,1653,0.01,gradient,3832,3.0468075259996112
