,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,9a0c3e949ad14981be935eb2e8ea0cf2,100,2,579,343,0.0,binning,236,0.6311557289999996
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,e88775705d0b474598112a9ee378af1e,100,2,579,343,0.002,binning,284,0.6990130240000099
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,704df374aa034181849d6a9a1c7f9016,100,2,579,343,0.005,binning,304,0.6960481010000024
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,a8bff2cf4b534cacbab1defffac5f778,100,2,579,343,0.01,binning,330,0.6587760070000002
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,cc8875f5a26f4283a3ea47ca5f208636,100,2,579,343,0.02,binning,358,0.6880715420000172
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,bb6ef6fa9bd043c0aa7ac28c03354b39,100,2,579,343,0.03,binning,386,0.6878186819999996
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,1681fd1173014f51abd891ed9d58a7f0,100,2,579,343,0.04,binning,404,0.7294057830000042
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,ac7666cfc55b458992c485432fce069c,100,2,579,343,0.05,binning,420,0.9267580020000139
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,a9520db7951448cc88dd05cb7a52d916,100,2,579,343,0.1,binning,518,0.8384429210000235
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,798a641dad3e423895a3b02f258a652d,100,2,579,343,0.2,binning,558,0.8932602250000059
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,a02ebb4a597e412ba189ae5dc8516da6,100,2,579,343,0.5,binning,578,0.9341130399999997
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,f9c672c0c66e42d7b4235ca8c4ced444,100,2,579,343,1.0,binning,578,0.9409950229999993
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,a15fdc6d8f364d639b0097ee84d23eb2,100,2,579,343,0.0,gradient,236,0.19830918299999212
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,f6e7e5c1e74040cabf32bea8ff566157,100,2,579,343,0.002,gradient,240,0.24977490500000954
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,1adeef397e484338a213f1e552ee8985,100,2,579,343,0.005,gradient,248,0.27511404499998093
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,1714aae8df334dc995b2b6fc174e4a54,100,2,579,343,0.01,gradient,278,0.33389742299999625
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,e681313eeccc4e259032369a9a77a17a,100,2,579,343,0.02,gradient,320,0.4118618910000009
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,98a7d2b1385847b7903ed36e2e9d6538,100,2,579,343,0.03,gradient,356,0.464368879999995
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,7a78f0cdc4b0455e870bd9ee9e7b0e51,100,2,579,343,0.04,gradient,386,0.5329119860000162
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,d6e201f6f74a4ca9ba63bd4b762f532b,100,2,579,343,0.05,gradient,412,0.59471661500001
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,2db8e59156504159a2f0b639c1a87abf,100,2,579,343,0.1,gradient,504,0.8050192440000217
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,9b3fe131e45242eb83537306a300a3e8,100,2,579,343,0.2,gradient,554,0.9321559800000045
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,0ff286c91de04597aaabc4c93ac9df21,100,2,579,343,0.5,gradient,576,1.1428571379999823
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,7e190a548b0a4a8eb90d76d58acabae5,100,2,579,343,1.0,gradient,578,0.9903421200000082
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,df987273fb764fcaa21f4439860a351d,100,2,579,343,0.0,induced,236,0.5830782129999932
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,cf421f2122124cf6a73d3615e9f182be,100,2,579,343,0.002,induced,302,0.637726248000007
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,519509daac1f4beaa8c59870c3121bfa,100,2,579,343,0.005,induced,328,0.6608064410000054
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,722fa9334e254527a1dee09a0fadcb69,100,2,579,343,0.01,induced,346,0.6551024219999988
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,0453ad1c00ed40379918c746ddb1d10c,100,2,579,343,0.02,induced,374,0.7303358890000027
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,269eb3760bfc4ecc8c60eb3b184b32c9,100,2,579,343,0.03,induced,388,0.7243333870000015
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,07a7d0e147a44579a3705c53adc1ac5f,100,2,579,343,0.04,induced,414,0.7213758980000193
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_12.csv,13ebe817e16d49d1b944126c173e9085,100,2,579,343,0.05,induced,428,0.7369228169999928
