,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,a9b408c05b394f3799c0104a8c20fcae,500,2,2979,1899,0.0,binning,1080,3.8972065470006783
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,0ae3999bc93e454086ec1898ccf12e43,500,2,2979,1899,0.002,binning,1450,4.965700779999679
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,490310aca6df4941a2f53edcaaf029bf,500,2,2979,1899,0.005,binning,1604,5.433059334999598
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,ad49a783f96d40958ac6a3d6a70e8cce,500,2,2979,1899,0.01,binning,1762,5.8389291339999545
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,bd71784db59d4123a9d58283523b4ccc,500,2,2979,1899,0.02,binning,2092,6.789871766000033
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,7c20fc16be0b4c44859f73b87a6df606,500,2,2979,1899,0.03,binning,2380,7.575841698000659
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,e8a9802fdb20470dac98565e2b10699e,500,2,2979,1899,0.04,binning,2584,8.267640627000219
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,adaa55b593e14799a2fb454be2741143,500,2,2979,1899,0.05,binning,2706,8.824295090000305
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3f934b16dd8e42e6a78aebb0c9435d67,500,2,2979,1899,0.1,binning,2888,9.591195986999992
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,db7cae5b83ac43409b5be5f261b76761,500,2,2979,1899,0.2,binning,2968,9.853576151000198
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,d3c98c7daaa54738a45b839d1d188f27,500,2,2979,1899,0.5,binning,2978,10.023210487000142
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,d48a280645c94018a847d6ece93e5876,500,2,2979,1899,1.0,binning,2978,10.010906757999692
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,47f8d38a064e4c97bd191d22c0816413,500,2,2979,1899,0.0,gradient,1080,1.1884331230003227
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,1ec4d719572f408080948caa1d3115c9,500,2,2979,1899,0.002,gradient,1166,1.8777516440004547
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,08501ef669b7484d8b294c64bb1079b0,500,2,2979,1899,0.005,gradient,1372,2.767901707999954
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,59dc345abf5047518ce1be34ab8582a6,500,2,2979,1899,0.01,gradient,1598,3.6235499539998273
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,e6b7450d1c3a468a86f7c5f60be36d3a,500,2,2979,1899,0.02,gradient,2024,5.5077618229997825
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3abb7a255b5447cc849f602b30f3afdc,500,2,2979,1899,0.03,gradient,2320,6.886013587999514
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,7956fe8f62dc4c0fb746eee01058198f,500,2,2979,1899,0.04,gradient,2546,7.9360388430004605
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,bb4835ff1c394e5d8fb6113afada979a,500,2,2979,1899,0.05,gradient,2670,8.64692979099982
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,5775e4b51196493a89c4f6051529e272,500,2,2979,1899,0.1,gradient,2888,10.032504243000403
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,79dc4c71ebea493ca986d62d223fb574,500,2,2979,1899,0.2,gradient,2954,10.392974547999984
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3dc0b2b0443842e3a1a4d8b7580b478c,500,2,2979,1899,0.5,gradient,2976,10.48450105000029
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,2a1dc3a448dd40bea406d552b8bdaf44,500,2,2979,1899,1.0,gradient,2978,10.459653568999784
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,68fc2916271f431a9df3bf46372c8ad5,500,2,2979,1899,0.0,induced,1080,3.9540904660007072
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,49f691f995c14e6297616a03b0ec796e,500,2,2979,1899,0.002,induced,1532,5.134659921000093
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,95d0635ace0f4311b8d7db5446a858df,500,2,2979,1899,0.005,induced,1652,5.631245091999517
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,1c284f146c664471b2a544af30872b0e,500,2,2979,1899,0.01,induced,1804,6.212844642999698
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,52282708264348079d901b8097277783,500,2,2979,1899,0.02,induced,2112,7.8184542999997575
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,283180f26b444700b71832bc80f5f3d8,500,2,2979,1899,0.03,induced,2388,9.21532811399993
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3ddf5d03e2af48e2a46df3cf44e4c738,500,2,2979,1899,0.04,induced,2592,10.435998766000012
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,cc1cf5a5d1c24dd6a3d8b8c49ef6050f,500,2,2979,1899,0.05,induced,2720,10.780956025000705
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3af2a2881a9e40b99354f8cb825c104e,500,2,2979,1899,0.1,induced,2890,11.079081754999606
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,9afe63001b834d7aa7ea54fadc552284,500,2,2979,1899,0.2,induced,2970,11.690791889999673
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,bd1cfd6332464f7284c06ac1066b2370,500,2,2979,1899,0.5,induced,2978,11.799484911000036
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,4e5d029c42b74c15ab22f62654f45984,500,2,2979,1899,1.0,induced,2978,11.829448516999946
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,3eacc901ef974db98d1e77555b4a4efe,500,2,2979,1899,0.0,perseus,1798,0.043292678000398155
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,f1849b2203c04169ae28e3c2e417d16c,500,2,2979,1899,0.002,perseus,1490,0.050624905999939074
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,c4592bff949e4964aac6f59071013d09,500,2,2979,1899,0.005,perseus,1632,0.04706251100014924
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,723fb4a3799e495696f4a6644809bb16,500,2,2979,1899,0.01,perseus,1698,0.04601716100023623
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,36957da29540407d873f08ef1899ef3b,500,2,2979,1899,0.02,perseus,1974,0.04548088100000314
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,92c3241368b34d31b081b63262968d07,500,2,2979,1899,0.03,perseus,2222,0.04658410000047297
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_4.csv,701724583d7a4c2d9c160b4f5f9e0b3b,500,2,2979,1899,0.04,perseus,2488,0.045188400000370166
