,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,0438d8e1660a42388e462102971a0007,500,2,2969,1995,0.0,binning,974,4.1277507550003065
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,70d6e28581cf4a1484bde7e24f1bdae2,500,2,2969,1995,0.002,binning,1416,5.499497965000046
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,927e3985cf4e41ee9c2d463f5890d84f,500,2,2969,1995,0.005,binning,1546,5.786897410000165
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,0a9ff27c52bd427abe5d7e84598fba4d,500,2,2969,1995,0.01,binning,1764,6.444410231999427
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,78d6d42ddba04480b101e905125b8080,500,2,2969,1995,0.02,binning,2076,7.372744338000302
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,4f8bc783a67c4e29a3ba8e7c0141ad49,500,2,2969,1995,0.03,binning,2354,8.257060279000143
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,5bd2c97cfc5d47ae81d19712cd63da19,500,2,2969,1995,0.04,binning,2576,9.047554826000123
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,77ac661dd3634299af6c91893e61272d,500,2,2969,1995,0.05,binning,2704,9.611987115000375
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,98c716d31df24863bacc9911dc0db082,500,2,2969,1995,0.1,binning,2896,10.45244918499975
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,5c8735cf351544c399d5ebabea839073,500,2,2969,1995,0.2,binning,2960,10.824330227000246
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,dfef4f56f8034c87a28740a624a650c9,500,2,2969,1995,0.5,binning,2968,10.879157657000178
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,6249b05a8e8149cd9d7bd13baf87d5dd,500,2,2969,1995,1.0,binning,2968,10.847536063999542
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,bbee46b4dc8f474f83a7c20c39e70710,500,2,2969,1995,0.0,gradient,974,1.2887174130000858
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_17.csv,42457a055b9a49dd908c24b9e686e4bc,500,2,2969,1995,0.002,gradient,1076,2.038005864999832
