,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,6bcb724e29e547238cf498a423357bf4,100,2,579,381,0.0,binning,198,0.7353339539999979
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,dc01be89b3ff4aa993dbfefed5637c5f,100,2,579,381,0.002,binning,258,0.8410615949999993
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,78e61fde642346569557aff225a2d2c8,100,2,579,381,0.005,binning,282,0.7369792550000085
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,8551dc9324b444a5920b3377da6f2bd2,100,2,579,381,0.01,binning,300,0.7586078460000039
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,bb8c0db571454138a63d4e7cdda0129b,100,2,579,381,0.02,binning,330,0.9847668480000067
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,099a1936ff91468c9791d0af316a8e0e,100,2,579,381,0.03,binning,366,0.9950428350000067
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,98dc610552704ca38e7b1809713f00f2,100,2,579,381,0.04,binning,396,1.1223096669999961
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,8539de51e5c0407baa8dd67422415bfd,100,2,579,381,0.05,binning,414,1.0244814779999984
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,df8d2ccebf604e47b818fffad05c6fb9,100,2,579,381,0.1,binning,506,1.1602746880000012
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,a6fc0db080504f5f82083fdd940fa9f7,100,2,579,381,0.2,binning,564,1.1398130039999899
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,bc43bb51734b4e00b1cd53cf19324c11,100,2,579,381,0.5,binning,578,1.1215030230000025
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,35b8e274cd5443bf86ee3cf51ef8c51c,100,2,579,381,1.0,binning,578,1.0918402140000012
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,fa5e752e1fc74b3ba422579531b6eac5,100,2,579,381,0.0,gradient,198,0.22012295599999732
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,c00f287925444eb7aec807f8a4d83bfb,100,2,579,381,0.002,gradient,202,0.2639294760000013
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,f7cf5d5147394021929c25a86a75fcad,100,2,579,381,0.005,gradient,216,0.3057474790000043
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_11.csv,246b8d6502a241c49e4802c8419da187,100,2,579,381,0.01,gradient,242,0.3803918840000051
