,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,effad6c36abc4515a13c5fbe206fa452,200,2,1179,781,0.0,binning,398,1.6263986900003147
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,110913b45f864d8f866e623192ec53f1,200,2,1179,781,0.002,binning,532,1.8045464629999515
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,2f8f868401584a44a08b12a4bc56dc14,200,2,1179,781,0.005,binning,604,1.9070620799998323
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,497b9d45d5694efb986955c1fcf65f1c,200,2,1179,781,0.01,binning,644,1.9027212250002776
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,34fc9f967e214b0f8e6bcd2206e4c006,200,2,1179,781,0.02,binning,734,1.9391016009999476
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,e9ba90fb287c43339a08e3c5a665cc38,200,2,1179,781,0.03,binning,808,2.183527400999992
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,862d4daa7f4c43b383fd32dabcba857b,200,2,1179,781,0.04,binning,888,2.2013078089999
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,cd8d33f0052a411f9bb8d78d093aeefb,200,2,1179,781,0.05,binning,972,2.4219899979998445
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,cd92d32f659f4001a141bf22416884d3,200,2,1179,781,0.1,binning,1106,2.7586365150000347
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,e9f5e3aabdab46d4b076ff397a827636,200,2,1179,781,0.2,binning,1160,2.97480509900015
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,3e0a3b3b3b464c959482b8b092c57637,200,2,1179,781,0.5,binning,1178,3.172338295999907
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,8baf105785aa45d39a3b6b04d4b0c795,200,2,1179,781,1.0,binning,1178,3.293906852999953
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,1801e7c4cc924fa295a0e2b36e1a6e87,200,2,1179,781,0.0,gradient,398,0.4943564149998565
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,0fc2edb96f8f41b4a3539f5a81805000,200,2,1179,781,0.002,gradient,422,0.669726472000093
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,6da925e8a3294a519db0a3e8d9f999d6,200,2,1179,781,0.005,gradient,480,0.8642231369999536
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,acd105085596431d95a51802ea998acb,200,2,1179,781,0.01,gradient,550,1.0928390779999972
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,0ca3a0c5ffd14a72ac9ce6ae58bf1dff,200,2,1179,781,0.02,gradient,694,1.429005115000109
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,583dccb6e57c4adb9a034397ab6d37fc,200,2,1179,781,0.03,gradient,798,1.684129672000381
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,b534bc75a59c4cf1b2560744edfb0dc0,200,2,1179,781,0.04,gradient,880,1.9648014179997517
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,a961b6ed9e374af88817f966c7e070a6,200,2,1179,781,0.05,gradient,966,2.214762656000403
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_7.csv,7dbde2a2ddee4c7d9e066f6358040030,200,2,1179,781,0.1,gradient,1108,2.8156951720002326
