,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,4ae45839be1b4389b0b5c30b8fd342a3,200,2,1179,789,0.0,binning,390,1.639938691000225
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,64052063c6474af5b1d40d6c72e51fb5,200,2,1179,789,0.002,binning,538,1.7826259529997515
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,88d9fb6d97ee448db7fe8142559b492e,200,2,1179,789,0.005,binning,594,1.8988828500000636
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,443b6fe5d60e43dc9cfb2c75e44c1d03,200,2,1179,789,0.01,binning,652,2.037867754999752
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,fe6702f9dab4458b824ab2f2cd1f338d,200,2,1179,789,0.02,binning,730,1.9770559010003126
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,e43306cf983b448b8c8598d0ac89ae45,200,2,1179,789,0.03,binning,788,2.1343801259999964
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,9ed4aa6e15c64933ac41cc0999f48c6e,200,2,1179,789,0.04,binning,858,2.1793828489999214
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,fc99e4d1884049c5afd78eff549b0037,200,2,1179,789,0.05,binning,954,2.3873251730001357
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,6e98d0e78cbc40e2b7607b52b3a716d3,200,2,1179,789,0.1,binning,1120,2.791506355000365
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,0bf54158c9854917b2d56631ac6db324,200,2,1179,789,0.2,binning,1166,3.117700350999712
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,edfefb1f2e3249deac1e4ec168911d1d,200,2,1179,789,0.5,binning,1178,3.0192173740001635
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,dfb0ec0eb0934ec69c7cdb7737fd67f9,200,2,1179,789,1.0,binning,1178,3.165641317999871
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,900956d3379d4ac39bc082e93e34e605,200,2,1179,789,0.0,gradient,390,0.5168994890000249
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_9.csv,ab491f04b1ed4e7996fd3e53ad9ceec1,200,2,1179,789,0.002,gradient,406,0.7079441639998549
