,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,201a4b7f7f754f46abb968c4c7a9107f,200,3,5207,1721,0.0,binning,3486,5.383179051999832
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,3fdf0e407f9142c49078e7a79170bfbd,200,3,5207,1721,0.002,binning,3900,6.387726344999464
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,504637b04ac349e1bcf7796d88eab3bb,200,3,5207,1721,0.005,binning,4092,6.772321721999106
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,76319ffd08284f849ee957d092a884a1,200,3,5207,1721,0.01,binning,4272,7.184468002000358
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,e067990523ed40b28eb893e0749cd1e8,200,3,5207,1721,0.02,binning,4448,7.591444894000233
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,cceab4cb333c4cf6a0d2a78aa212fdc2,200,3,5207,1721,0.03,binning,4526,7.779227828999865
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,ed69cfb2758b440e9dd3a0eacd511e03,200,3,5207,1721,0.04,binning,4614,7.966074367999681
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,6fd5c7c7c8f4404f8c15715ab1638711,200,3,5207,1721,0.05,binning,4640,8.119871375998628
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,74dd88b0aaac4ea0b17050e78d9762c2,200,3,5207,1721,0.1,binning,4902,8.899387035999098
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,ba4d85763adf41d79ac98fef37cae725,200,3,5207,1721,0.2,binning,5114,10.793830010999955
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,0763cf66c3e24166ba3953c304e0775b,200,3,5207,1721,0.5,binning,5204,15.15656114400008
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,224a18010b464cd6b4114637175371a2,200,3,5207,1721,1.0,binning,5206,15.169396971001333
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,19895547f26f49e48865748d6bb31c20,200,3,5207,1721,0.0,gradient,3486,1.069883624000795
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,c7ee50d5265e4b2e9e37503959881468,200,3,5207,1721,0.002,gradient,3586,1.9332621670000663
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,a59e0cb5a575468c852ea0f94ed308dd,200,3,5207,1721,0.005,gradient,3694,2.445111723000082
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,91eb57f226044bc28e3549b4de1e1799,200,3,5207,1721,0.01,gradient,3874,3.313489276000837
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,d8591e08842d4dc7aa1179377bb7b54d,200,3,5207,1721,0.02,gradient,4184,4.806365844000538
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,4fd9e3d9b650481895dbfa94ca3ca9c1,200,3,5207,1721,0.03,gradient,4358,5.357128671999817
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,41afddbd47af48759ce668f94e877814,200,3,5207,1721,0.04,gradient,4464,5.799020081998606
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,4d7989e5435446a5829b92000767fb03,200,3,5207,1721,0.05,gradient,4562,6.273013490001176
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,c8073b80adc245808d4b56e5a87920f4,200,3,5207,1721,0.1,gradient,4876,7.8691567850000865
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,275273d356bb49cdb5d19a3d0948d8dd,200,3,5207,1721,0.2,gradient,5132,9.511622653000813
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,1cf6ff03f13645f08aa789fda13ee1a4,200,3,5207,1721,0.5,gradient,5202,10.258896557999833
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,008b88b9f01b41c582ebfc872c272045,200,3,5207,1721,1.0,gradient,5206,10.316365962000418
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,f2053a6684544fa5b27d95b8d6f2537e,200,3,5207,1721,0.0,induced,3486,5.456524255998374
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,36db2409f10749ab8cf8ae172b33944e,200,3,5207,1721,0.002,induced,4044,6.587826659999337
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,c41da33b30a14ac1a35439ea2afb083f,200,3,5207,1721,0.005,induced,4202,6.95976394399986
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,1d5d03820c6a4736b215bf3a227f1d53,200,3,5207,1721,0.01,induced,4342,7.636846544000946
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,241c0ffb57be4040810c69523dd4d1d4,200,3,5207,1721,0.02,induced,4458,8.9144481860003
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,5e6947da67934b5b8adbb017919a8d51,200,3,5207,1721,0.03,induced,4518,10.39794050599994
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,db3a09ff24bd4cc49a0d3560334d284c,200,3,5207,1721,0.04,induced,4556,12.952145082001152
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,4ca4cdc0cb8e4b9ba0170d7785b0a0fc,200,3,5207,1721,0.05,induced,4616,14.618988457999876
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,c21a32fd5006402292ecdbc0257309f5,200,3,5207,1721,0.1,induced,4856,19.315037578000556
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,425bf3e9aa2641108d87e4ce3045927c,200,3,5207,1721,0.2,induced,4976,14.265294343998903
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,c48ccfa057554c21880b44c3464200ce,200,3,5207,1721,0.5,induced,5206,16.60790866500065
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,ecbe233f833547d9bdc864835606455d,200,3,5207,1721,1.0,induced,5206,16.517042276998836
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,a3818b84ddb841db86a188e61e0e742c,200,3,5207,1721,0.0,perseus,4534,0.08243415499964613
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,47859a5cecd24bc3a173b35647128c2b,200,3,5207,1721,0.002,perseus,3944,0.19272975199965003
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,9f69d11af3e746c98c681e880874ea82,200,3,5207,1721,0.005,perseus,4048,0.12749734799945145
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,33a245ae3b524eb29319c94f64c164d2,200,3,5207,1721,0.01,perseus,4126,0.10628848200030916
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,d3cd1d891c9a4320978497d54e8334ad,200,3,5207,1721,0.02,perseus,4276,0.09452480099935201
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,4b6dc782887044fc85ec714779f0aed1,200,3,5207,1721,0.03,perseus,4376,0.09023465300015232
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,ead88481375a412481db82ac16350fa8,200,3,5207,1721,0.04,perseus,4486,0.08973664999939501
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,70bcd730383247719d32cf3f877f4f3e,200,3,5207,1721,0.05,perseus,4552,0.14994111899977725
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,9a06bb9c56904d25bd43497fbec1e50c,200,3,5207,1721,0.1,perseus,4808,0.0869772149999335
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,0a54eb4f1cfe4d82859df26dcbf3ee50,200,3,5207,1721,0.2,perseus,5002,0.08384149499943305
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,ad2b065ac0f9446ba5dfd7769273dbd9,200,3,5207,1721,0.5,perseus,5170,0.0807042750002438
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_8.csv,e2ec4270462248d1a229af072ae02861,200,3,5207,1721,1.0,perseus,5204,0.07964766199984297
