,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,7d413b2ba8dd44b3a5e93290d6ec48be,200,3,5093,1835,0.0,binning,3258,5.682933984999181
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,950468e411f04145ad3ab6b057c78d6e,200,3,5093,1835,0.002,binning,3784,7.162894957999015
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,1b53703b2ec0465dad50b522886aca16,200,3,5093,1835,0.005,binning,3946,7.663339876999089
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,2ae02cbfbcaa482e8490600f72f33ba4,200,3,5093,1835,0.01,binning,4112,8.09036681500038
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,ca0a9b129b3f4ca1ac4503070d30d7e5,200,3,5093,1835,0.02,binning,4288,8.67189970400068
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,6841d70effdd407fb921e65c3d9383be,200,3,5093,1835,0.03,binning,4414,9.017710709000312
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,a4a7194bda3c499ea8c80aa53a32929b,200,3,5093,1835,0.04,binning,4434,9.095606187000158
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,2985d54b1e824324a567ca8a49e0362d,200,3,5093,1835,0.05,binning,4520,9.411311230000138
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,b22747dcbb1d478aa6d8671bf7c342be,200,3,5093,1835,0.1,binning,4768,10.364680663999025
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,d6a5328d1dd6400dbe72a02f8e626e7f,200,3,5093,1835,0.2,binning,4986,12.765565818999676
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,6a8fda537e5f469bbec173ab3a6a756e,200,3,5093,1835,0.5,binning,5092,17.47227787200063
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,87a3b86067b74610838ffb60328e3f83,200,3,5093,1835,1.0,binning,5092,17.603571231000387
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,44672943df4b4e93be1cb9ef1570bc39,200,3,5093,1835,0.0,gradient,3258,1.1460639320011978
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,127aee98cdb8473782613971b9ba2d3d,200,3,5093,1835,0.002,gradient,3382,2.1877410569995845
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,affe03fac280443682317ac0bb104fb1,200,3,5093,1835,0.005,gradient,3522,2.959162698
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,0b558ef3129140dabf0106f2bfb2f3f6,200,3,5093,1835,0.01,gradient,3708,3.914944830999957
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,383fa37ea2e844a6875d08a6244f2ce5,200,3,5093,1835,0.02,gradient,3996,5.293622581999443
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,4b46540d32d240d0a38012e4c0e06746,200,3,5093,1835,0.03,gradient,4200,6.242263654999988
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,da25695ff2ba4338a6da367b9848fedf,200,3,5093,1835,0.04,gradient,4316,6.766538502999538
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,7201effc1e5a420ab0c5e98aa443fb3e,200,3,5093,1835,0.05,gradient,4448,7.423379278001448
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,fcb6233d66534c41b2d60c28529dc26d,200,3,5093,1835,0.1,gradient,4772,9.303410983000504
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,d4b86c7d3898410d8e4156da467caf30,200,3,5093,1835,0.2,gradient,5012,11.037931163000394
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,8733781b23ec4e8881545872b08030bf,200,3,5093,1835,0.5,gradient,5092,12.039793350999389
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,ffd0fb3da1494f5b8e971543d8103afb,200,3,5093,1835,1.0,gradient,5092,11.927549852000084
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,dc5fa297663b469f89ff2f51b4fa72d8,200,3,5093,1835,0.0,induced,3258,5.783568890999959
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,c3a0071569654444b48caa85f82f8693,200,3,5093,1835,0.002,induced,3892,7.465073237999604
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,c5593ba3963a45c7a570888fbb868eaf,200,3,5093,1835,0.005,induced,4058,7.959467415999825
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,848502b794034b1d938d7275b90ef1dc,200,3,5093,1835,0.01,induced,4192,8.656945690001521
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,4f170246b9e94facb357fd904e07d0ed,200,3,5093,1835,0.02,induced,4300,10.532365843999287
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,ab3f12721bcc42acbdab79640f769743,200,3,5093,1835,0.03,induced,4366,13.260466038998857
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,bec0305a9ac3487bbffe7ad1b78d8e31,200,3,5093,1835,0.04,induced,4428,14.382132336000723
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,09ba6069baaf489e891f3529040bcf91,200,3,5093,1835,0.05,induced,4488,16.50342725700102
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,bbcc333727ba4558b5d423d746e858ba,200,3,5093,1835,0.1,induced,4736,21.532517546000236
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,1c46c725e0c843d08ea53da28de1d465,200,3,5093,1835,0.2,induced,4914,16.375984674999927
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,d99c7409aa934e1db38d6504d568b0d4,200,3,5093,1835,0.5,induced,5092,19.05760888199984
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,24cfb8b95fd24aee9276784cf70d3ef6,200,3,5093,1835,1.0,induced,5092,19.09708737800065
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,35d1eceda8174210ae57a577b3a688e7,200,3,5093,1835,0.0,perseus,4474,0.08218876999853819
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,11f4469ce89945489037e56a071109f5,200,3,5093,1835,0.002,perseus,3956,0.08921843099960824
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,d668cdf6bed646899fcdb0cba2d5440c,200,3,5093,1835,0.005,perseus,4046,0.084844148999764
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,2f531ef4ae6a4005ba26e9da782464de,200,3,5093,1835,0.01,perseus,4190,0.0839835460010363
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,d43f99451f804681920937abfb432363,200,3,5093,1835,0.02,perseus,4312,0.08244569700036664
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,931c5d79f3c045c8a44e2320e32e7284,200,3,5093,1835,0.03,perseus,4414,0.08562152000013157
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,2b5823dfa9624ebc9135f04d22b9a51c,200,3,5093,1835,0.04,perseus,4480,0.08154847199875803
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,463a0d11aa4645e19712502643311f85,200,3,5093,1835,0.05,perseus,4512,0.14096895299917378
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,9134e8efcfa7482ea5079767057570ce,200,3,5093,1835,0.1,perseus,4710,0.08191407999947842
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,fdec76d614e84ef2b09a0bd9a35fdece,200,3,5093,1835,0.2,perseus,4872,0.08114047200069763
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,23066e9007c44ac19c424b9fb91a0f86,200,3,5093,1835,0.5,perseus,5068,0.07715415699931327
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_19.csv,aa578f3a8b564f2d8ce5350d292d8a01,200,3,5093,1835,1.0,perseus,5080,0.07835022899962496
