,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,84fec6a565234b4985908f4e608e2c5b,200,2,1173,747,0.0,binning,426,1.8477806920000148
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,8964fa9258764c4aaeeaf31f30b01e12,200,2,1173,747,0.002,binning,554,1.716285801999902
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,9279642bb293418eb775450ff246c03b,200,2,1173,747,0.005,binning,604,1.802230512000051
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,7bfa76895a2743daa5b21023e067d543,200,2,1173,747,0.01,binning,660,2.082870744000047
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,c314baa68a5a483f834aef1a538d64f7,200,2,1173,747,0.02,binning,768,2.0045122550000087
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,47afa8536cd046b1923a15a6445971d6,200,2,1173,747,0.03,binning,834,1.9764782299998842
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,966811ae20d146ccb13d4122d5d0a418,200,2,1173,747,0.04,binning,922,2.1651965819999077
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,e70dda2b1a2a45458d200decde619296,200,2,1173,747,0.05,binning,980,2.4862842379998256
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,1c404956c3ea45409d36dd010a792502,200,2,1173,747,0.1,binning,1108,2.5504365139997844
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,b13d653cb97a4360ba9effbde26f9d95,200,2,1173,747,0.2,binning,1166,3.0047452769999836
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,2a2490d540184bf1aebf88be2e05cfd3,200,2,1173,747,0.5,binning,1172,2.840380003999826
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,676945ceaa7b4becaf5baf69d1767d9c,200,2,1173,747,1.0,binning,1172,2.9926222889998826
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,b6eb91f6e4c1417cb0e29e16516e5949,200,2,1173,747,0.0,gradient,426,0.490838758000109
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,3710aad0a19844609e53a9554e4636be,200,2,1173,747,0.002,gradient,454,0.6831087489999845
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,cef865ceb65845eba41b117d572e2e08,200,2,1173,747,0.005,gradient,490,0.7687486390000231
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,2963196e70784b5cb7fd18698ae72eec,200,2,1173,747,0.01,gradient,598,1.0900470419999237
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,86b39f4d5d034e9e8fe4284c701f1ccd,200,2,1173,747,0.02,gradient,716,1.3529340420000153
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,9dde6e43cb6141ff905e61563c12b372,200,2,1173,747,0.03,gradient,796,1.677290897000148
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,ab20b804443d4c9c9c5bfdf21163088c,200,2,1173,747,0.04,gradient,894,1.9014295879999281
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,d31c283204d34a888f2ae6716b01e0ee,200,2,1173,747,0.05,gradient,974,2.172028724000029
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,140eb5439e7e433fb9dafa41f693aa23,200,2,1173,747,0.1,gradient,1102,2.577649330999975
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,740b850d9e9e4cce8c9c8c42cddf7d4c,200,2,1173,747,0.2,gradient,1162,2.8268005140000696
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,5750f8669fd3441fbd5d3aeb5fe3b113,200,2,1173,747,0.5,gradient,1172,2.932417995999913
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,3e95a7f927134ea4a1ae3212fb7c0f8d,200,2,1173,747,1.0,gradient,1172,3.091568900000084
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,7ff54a4bad27464db8c15394e6f729c6,200,2,1173,747,0.0,induced,426,1.6069693279998774
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,061f10b9e52a4f80a434c554b5857789,200,2,1173,747,0.002,induced,610,1.9047611109999707
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,f3b59b303c084e3e81d32b3c0b7037b5,200,2,1173,747,0.005,induced,644,1.884677118000127
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,5ea78c9890004f4c911d005223f94f1e,200,2,1173,747,0.01,induced,706,2.0522868259999996
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,024304f367a4432fb91c5048526db3a6,200,2,1173,747,0.02,induced,788,2.079731926000022
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,e0cd284745c04ecbade01446a0a0fd69,200,2,1173,747,0.03,induced,850,2.192966551000154
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,2f859ed6f7234b7595baae8f45a1accb,200,2,1173,747,0.04,induced,934,2.3740117350000673
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,658767bbc2d348e9a6715d0ab3d82f9b,200,2,1173,747,0.05,induced,1004,2.7280294990000584
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,826088fd9c9943c089b238fd8df09114,200,2,1173,747,0.1,induced,1114,3.0243290559999423
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,4433e8c2fe694c7fb6a6f58a178f2e56,200,2,1173,747,0.2,induced,1166,3.150404809999827
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,d4a7f2dedf57433ea5002a7c1ae2da0d,200,2,1173,747,0.5,induced,1172,3.121334809000018
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,b1b945ee1e5448519c7fca2f22edb966,200,2,1173,747,1.0,induced,1172,3.2676120730000093
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,57628d4d17424f1e8c7f3904a42f758c,200,2,1173,747,0.0,perseus,692,0.0244663280000168
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,213501e84eb94acfa03b32f85b73f9aa,200,2,1173,747,0.002,perseus,574,0.024443796000014117
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,63fa3d03248c4c8d8ae08e5d30fe9823,200,2,1173,747,0.005,perseus,596,0.02565926399984164
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,29a43ce2784d4cca8b78928f6b3ef55d,200,2,1173,747,0.01,perseus,602,0.019469742999945083
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,61b0cb879c674055a764d2e176ec4a37,200,2,1173,747,0.02,perseus,730,0.02181465799981197
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_16.csv,12982f47cc464ecbbabb5919954b5d6c,200,2,1173,747,0.03,perseus,762,0.025035422999962975
