,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,310f3c3962bb4337912af5999240a7be,200,3,5117,1775,0.0,binning,3342,5.553541651999694
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,0705bf12c5114575b5ca706a9761eb95,200,3,5117,1775,0.002,binning,3804,6.6200456869992195
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,d0b046408a474c09a6c967e8af7346a0,200,3,5117,1775,0.005,binning,3950,7.133282898001198
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,1c41cbe2ebe84928bb85f672c39262ae,200,3,5117,1775,0.01,binning,4122,7.303090949999387
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,8efecb65dc7347d482f2ac77f71a1ad0,200,3,5117,1775,0.02,binning,4298,7.748791940000956
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,64df7f932a7e422dbd83af532db7c717,200,3,5117,1775,0.03,binning,4404,8.200151540999286
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,b41223985cbd411988b1d70e8d581763,200,3,5117,1775,0.04,binning,4456,8.171299480998641
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,095138c193204f6fbe28660ced605477,200,3,5117,1775,0.05,binning,4538,8.506552084998475
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,bf8690ce79c842328be6e5318dcac616,200,3,5117,1775,0.1,binning,4758,9.136762818001444
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,931729a856ef4764ab4a97469c631010,200,3,5117,1775,0.2,binning,4996,11.91304105800009
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,edb407a8cf7c466eac4885f397255a2a,200,3,5117,1775,0.5,binning,5116,16.498916672000632
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,1d12efb7b5f24b4888af3df2727bcf1c,200,3,5117,1775,1.0,binning,5116,16.76210222699956
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,d3badda565224d918da2b1b806980e15,200,3,5117,1775,0.0,gradient,3342,1.1005830849990161
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,d8dec196e6b6426eaafbc2d2191aaf01,200,3,5117,1775,0.002,gradient,3428,1.9266491160014994
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,4fbb2b192e754e95b492ebcddd5fdb94,200,3,5117,1775,0.005,gradient,3560,2.5129147349998675
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,dcab08e1e6244bde83cfc8c3da924e32,200,3,5117,1775,0.01,gradient,3768,3.5015595670010953
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_2.csv,ef6e0d3ca1754ee38fd1534fb9c96167,200,3,5117,1775,0.02,gradient,4034,4.616222032998849
