,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,a2828c83e3fd4bd593114b5c081245d1,500,2,2975,1937,0.0,binning,1038,4.098146358000122
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,8f26c91bff0c4a5da2e60c41f3bf965e,500,2,2975,1937,0.002,binning,1406,5.230340536000767
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,85315739412c4918a94b9572197bd1d7,500,2,2975,1937,0.005,binning,1594,5.8522779839995565
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,f8a6e48cff374bf4a9508553341bfd25,500,2,2975,1937,0.01,binning,1770,6.209158274999936
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,3e31dc0173b449e1a4abbdcaea6494fa,500,2,2975,1937,0.02,binning,2114,7.26194647399916
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,3aa4c4766a974b70a4649ef1c71929be,500,2,2975,1937,0.03,binning,2436,8.338754401999722
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,a8af92f71cf1415fab0975b086f945a1,500,2,2975,1937,0.04,binning,2622,10.089793357999952
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,e408ed485e7a4a98b1975c091fd91918,500,2,2975,1937,0.05,binning,2718,10.559791169000164
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,64bbeb83a5304317bcca111d00a1a40f,500,2,2975,1937,0.1,binning,2904,10.230112362
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,f67627f654fe48258c58fc9befa09a9d,500,2,2975,1937,0.2,binning,2968,10.623174869999275
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_16.csv,ee2fa8b6dacf44f0940cb6cb31e640b0,500,2,2975,1937,0.5,binning,2974,10.560102100999757
