,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,3f635c97fae9478c8e43f7d82de5c92f,2000,2,11963,7949,0.0,binning,4014,26.18828280100024
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,a849ef5a1b554aa5a82fef68450f559a,2000,2,11963,7949,0.01,binning,8308,81.0920458519995
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,24831f95c96d4483954d94522e84c885,2000,2,11963,7949,0.05,binning,11560,127.72792388499965
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,fc10ddff9e0f4266979975a4d427c277,2000,2,11963,7949,0.0,gradient,4014,6.372487383000589
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,eba0fabb9f6744a6868446347b6a0908,2000,2,11963,7949,0.01,gradient,8072,71.0865299369998
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,b60d626850564f9c91870f63a31e267e,2000,2,11963,7949,0.05,gradient,11604,123.3330315560006
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,a394081b2d394dff978aecfd298e0c35,2000,2,11963,7949,0.0,induced,4014,22.415935658999842
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,561774aaa4e04d45ab084a85055048d9,2000,2,11963,7949,0.01,induced,8364,160.94177833999947
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,d6ea4824cf504548b742c83ead9bfdec,2000,2,11963,7949,0.05,induced,11572,154.16835899799935
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,1b5fdeda7cb44739aacd8c7a86a18e9e,2000,2,11963,7949,0.0,perseus,7128,0.21925245100010216
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,0cf1fecfb60746d987e47b335d2e7413,2000,2,11963,7949,0.01,perseus,7758,0.167372050999802
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_2000pts_2.csv,befb516d883d49198e9809a7abcce4c4,2000,2,11963,7949,0.05,perseus,11484,0.22920525599965913
