,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,a3aa2cff332349db949b4c9dc7812322,200,3,5159,1831,0.0,binning,3328,5.60305167200022
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,ea7ac960c28a486ca04fff365d2ce1da,200,3,5159,1831,0.002,binning,3796,6.947386629999528
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,472f76935aee4955b732f9f299160042,200,3,5159,1831,0.005,binning,4004,7.450649219999832
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,b42bcb7bf4c74e8c955f22c483e4f746,200,3,5159,1831,0.01,binning,4218,8.030091742000877
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,5b8e9d53e59c4cf8855bffcf44aad4dc,200,3,5159,1831,0.02,binning,4360,8.625377225000193
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,2c7ea7a83ea84d879d833ff17846e35a,200,3,5159,1831,0.03,binning,4478,8.740894701999423
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,29f79bda63424133bcc61a0efb78efd4,200,3,5159,1831,0.04,binning,4512,8.938595173000067
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,b63863a645354e4b85fcb3ef3e7566b3,200,3,5159,1831,0.05,binning,4602,9.150562064998667
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,aa15f80feb7643cd827ebfc0cffd5202,200,3,5159,1831,0.1,binning,4844,10.22167490100037
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,bb4705327d974f71a277a5f8b02122b1,200,3,5159,1831,0.2,binning,5060,13.660763734000284
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,cf75f8de7b7245e5995c75b624ba365a,200,3,5159,1831,0.5,binning,5156,17.1756417839988
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,bf094d1aece545f48d2bc32c5d9c2724,200,3,5159,1831,1.0,binning,5158,17.166939679998904
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,6b10e0ad3c6642a58180d37ae9e90f86,200,3,5159,1831,0.0,gradient,3328,1.1365978289995837
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,a9c15738a54b42e6ba211a9f9055bcc1,200,3,5159,1831,0.002,gradient,3422,2.0784090320012183
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,52b285c702a645a391f1b352458d09db,200,3,5159,1831,0.005,gradient,3576,2.915684545001568
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,eacb5864056140e69377810440d74e6b,200,3,5159,1831,0.01,gradient,3768,3.836344459999964
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,4be937f21a7444d4823cffba4e9e35db,200,3,5159,1831,0.02,gradient,4038,5.147873077999975
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,d8df84ff0fc946559bd4f1fb98a6b5aa,200,3,5159,1831,0.03,gradient,4248,6.191012672999932
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_4.csv,0d39ddb5b600456b8b6e3b58e0382b17,200,3,5159,1831,0.04,gradient,4388,6.76162880999982
