,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,c4a7639d04e840f7a747e7e777ca87f5,200,4,26943,3879,0.0,binning,23064,18.803082426999026
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,2bc08575a2a647baa1b13b51b8ec03a4,200,4,26943,3879,0.002,binning,24438,26.691894127001433
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,9c981cac846742e387cd9653687be797,200,4,26943,3879,0.005,binning,24914,29.353824186000566
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,35f5fec0437f4b5aa18ef3de82fa7372,200,4,26943,3879,0.01,binning,25276,31.459820332998788
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,9c4af3a549d0433fa4995eb8cfe3260a,200,4,26943,3879,0.02,binning,25666,33.8533508219989
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,8900f3125bea4163ba542f0a6354e781,200,4,26943,3879,0.03,binning,25866,35.47278069700042
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,f634ab0d006a482eaf941cf4853787f2,200,4,26943,3879,0.04,binning,25988,36.24394614100311
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,f71a83d925c349bda50406122f7d2e3d,200,4,26943,3879,0.05,binning,26144,37.50021813700005
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,e84572e4bcb54d299a7df62a2c7eaad0,200,4,26943,3879,0.1,binning,26384,40.142303299999185
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,ce76d9718c474b089c8432dc1b287516,200,4,26943,3879,0.2,binning,26696,49.00705425600245
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_4D_200pts_0.csv,5023c1a87d7c49fabce44ce6e388b721,200,4,26943,3879,0.5,binning,26924,111.59437817399885
