,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,4a6403d5809b4d0f8ee058ee62312d1b,500,2,2961,1973,0.0,binning,988,4.3033625869998104
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,f12ae2742c134ace9e41b23d284202cb,500,2,2961,1973,0.002,binning,1380,5.613828730000023
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,eea63522720d40ebb7575265a6159c8c,500,2,2961,1973,0.005,binning,1532,6.1223307549998935
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,62c0243aa3544ad698bf2a8707387b1c,500,2,2961,1973,0.01,binning,1716,8.12386603799996
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,87b94e6ba6914bdd80cb6b0533268f61,500,2,2961,1973,0.02,binning,2028,9.190304721999837
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,dac844f1cc9a40bfb1adc48005b46d1f,500,2,2961,1973,0.03,binning,2390,8.648075358999904
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,40c3d7b1f09d4e1c9422634a4da02e9f,500,2,2961,1973,0.04,binning,2594,10.161866189999728
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,0738419ad01f4d3fac8658f6d597855b,500,2,2961,1973,0.05,binning,2686,10.510742864000349
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,29738beac1ee41b68205a4fbf9f23185,500,2,2961,1973,0.1,binning,2910,11.255247709000287
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,869919d1971f43ab93945695e4597165,500,2,2961,1973,0.2,binning,2958,11.452820824000355
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,5a9e50c92d91448b855b6acbc2be4c3c,500,2,2961,1973,0.5,binning,2960,11.059537806999742
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,44a0ef3525c0408f8f74aff7f6d422d2,500,2,2961,1973,1.0,binning,2960,11.078593764000289
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,5b73ccf8e1144ebb96f6e81b7e820634,500,2,2961,1973,0.0,gradient,988,1.2815105909999147
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,09b797d41d60458e8dab3d86c4ef750b,500,2,2961,1973,0.002,gradient,1076,2.0279883240000345
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,93d55744a29c4baebb79329982a125d5,500,2,2961,1973,0.005,gradient,1294,3.0319393409999975
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,974101eb2aab4c2ebb60179ee0c66079,500,2,2961,1973,0.01,gradient,1578,4.254819311000119
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,9d97e438805746eb947be21baf373f9f,500,2,2961,1973,0.02,gradient,2002,6.517460902000039
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,e8d35ef3434648d2bbf065eb610e8b00,500,2,2961,1973,0.03,gradient,2346,9.469319262000226
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,948e8d8f7b2e4456a074c11d10f30894,500,2,2961,1973,0.04,gradient,2528,12.246585308000249
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,3da08f31765f4978a8d17516c5fd0962,500,2,2961,1973,0.05,gradient,2650,12.883013425000172
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,0a5cadb115f048ecb6a956b9b830669b,500,2,2961,1973,0.1,gradient,2904,15.42576024500022
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,113bee8c0efe4ed6a6119c3c995af67c,500,2,2961,1973,0.2,gradient,2952,16.302083804000176
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,c1bf8bd6d38748898f8c94bb07b166d1,500,2,2961,1973,0.5,gradient,2960,15.214916320000157
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,e1e065714a7f408daa11226c1da5ac59,500,2,2961,1973,1.0,gradient,2960,14.93370450600014
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,9ebd0bb554144eaa9a610db9797f6d10,500,2,2961,1973,0.0,induced,988,5.975784544000362
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,c951b40ac31e4c7987b8f4a31bb0dd63,500,2,2961,1973,0.002,induced,1456,7.898432678000063
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,de931fa2368c40f4b55b6742cd224e6a,500,2,2961,1973,0.005,induced,1620,8.64504365699986
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,bfde8456b0bf40bcaebc2788717a3972,500,2,2961,1973,0.01,induced,1786,10.077691380000033
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,c8cce0535500419d8ed9025d416a2476,500,2,2961,1973,0.02,induced,2068,14.767947164999896
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,1925915923714df7b939aa73afa065d1,500,2,2961,1973,0.03,induced,2414,15.882758070999898
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,a1fdc43dfc9b47a98252ec8e08bb57fa,500,2,2961,1973,0.04,induced,2606,15.027275503000055
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,32f2e32f48054829b8c926c9d67b8177,500,2,2961,1973,0.05,induced,2688,15.407874602999982
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,bcdbf34c6d68493a97574bad74bff388,500,2,2961,1973,0.1,induced,2910,16.539122993000092
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,e26a4cd7159b49089ccc6e538f139eaf,500,2,2961,1973,0.2,induced,2958,16.97812003600029
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,d569b3b3996a41948a59cafced90d095,500,2,2961,1973,0.5,induced,2960,17.004965586999788
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,68b3861e9a6b467da1ab8d6224e2e58f,500,2,2961,1973,1.0,induced,2960,17.486495143999946
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,e8640f2f20dc4bf69c3f488f0edac74c,500,2,2961,1973,0.0,perseus,1752,0.045157719000144425
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,9514f823b1d94a68864df17cb080e7c1,500,2,2961,1973,0.002,perseus,1462,0.05572695799992289
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,78ec5f99d0934627bbbf4e0309373cfd,500,2,2961,1973,0.005,perseus,1526,0.06315818899975056
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,6e7d137e066e4028b7ece7e3dc5ea06a,500,2,2961,1973,0.01,perseus,1688,0.06613035899999886
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,27fde4da2d5b4e58a5a0406377335813,500,2,2961,1973,0.02,perseus,1880,0.06452763900006175
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,19330dacf85f4e75910b49d93db7a4cc,500,2,2961,1973,0.03,perseus,2290,0.06573411499994108
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_11.csv,31042a8ea8414358812d3074d4ba91e0,500,2,2961,1973,0.04,perseus,2504,0.04737447000024986
