,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,e6545be2101249bbb5623de517114277,100,2,581,381,0.0,binning,200,0.8157964220000054
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,6dcd9adbd77f43669e5d91004e8e1b4d,100,2,581,381,0.002,binning,260,0.8411252760000139
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,49648cbcdb8d4815bc5b6887f577d486,100,2,581,381,0.005,binning,296,0.837091302000033
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,895d6656f37d41548472c4ea33e3eb76,100,2,581,381,0.01,binning,320,0.9687136059999943
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,3bc1db0e8e3c4c609240cfbd3d756243,100,2,581,381,0.02,binning,350,0.8622833819999869
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,ff69467e919a482cb014c73f22dc40b4,100,2,581,381,0.03,binning,384,0.8600717809999878
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,f13fdd2cb6244e31927d5650a872b725,100,2,581,381,0.04,binning,410,0.8908794499999999
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,45a11b19f0cc4f24a29f40faa74e9e4e,100,2,581,381,0.05,binning,454,0.9572227200000043
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,0446a6a2724a403b9d878b89b7904d0f,100,2,581,381,0.1,binning,532,1.0601705249999895
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,c5bfb0597cb9498180c52c5e916a791d,100,2,581,381,0.2,binning,574,1.1663834099999804
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,b6bffedd6f5f456092014e031a93ec93,100,2,581,381,0.5,binning,580,1.1723926779999942
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,92c0b7572e1f4291843c64d9a922fb7a,100,2,581,381,1.0,binning,580,1.1813779019999515
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,e8ee4843e4a145509be21f319d118fb6,100,2,581,381,0.0,gradient,200,0.23241885400000228
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,2be7f6af9b774d649980216924ce4592,100,2,581,381,0.002,gradient,206,0.30478191600002447
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,d9f6773d0efa44d8bda19e2182e07153,100,2,581,381,0.005,gradient,216,0.3393621390000021
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,9d22b0123a3a4f668a3d2f28d396c184,100,2,581,381,0.01,gradient,266,0.4222030949999862
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,043db4693f314c9ca61d60da3d3cf6f0,100,2,581,381,0.02,gradient,308,0.4988009020000277
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,ff79a51b9a5e4d3dbd55f54ee8ec2e5d,100,2,581,381,0.03,gradient,360,0.6259027990000163
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,34b19c48d9ac4480a0a74036bc578914,100,2,581,381,0.04,gradient,400,0.6833057579999604
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,8164355c93604c8a90a96f82097acbc5,100,2,581,381,0.05,gradient,432,0.8245761929999844
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,42716d4005d84f54a505b70a8638afe8,100,2,581,381,0.1,gradient,522,1.0378267680000022
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,54b491b7ab7447b7aecb6830141b8255,100,2,581,381,0.2,gradient,568,1.213556149999988
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,859723bcbfcd4b44b8493eff3fce1af0,100,2,581,381,0.5,gradient,578,1.2167906679999874
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,92669528585343158935640b5fc94e34,100,2,581,381,1.0,gradient,580,1.2487641699999585
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,a4ce1c70efda42a996da89b3379672eb,100,2,581,381,0.0,induced,200,0.7287620700000161
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,b3d587140cc44b21978f112b7d6d0118,100,2,581,381,0.002,induced,294,0.7952477260000137
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,a412f7e1bf9745419326f57fb579810b,100,2,581,381,0.005,induced,322,0.8361915769999655
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,a85a1a9e2e3a4e128d52e6d9c45b76d5,100,2,581,381,0.01,induced,346,0.8597293009999589
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,50ce1e2794a6482eb69a53a6509a0687,100,2,581,381,0.02,induced,368,0.8447064100000148
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,fb48c82a9d44473cb6230b84f9448968,100,2,581,381,0.03,induced,406,0.873136522999971
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,4d29ccd9d401428db35c63a190a28da3,100,2,581,381,0.04,induced,432,0.9056105239999965
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,874adaaa573e4224a8d7d39274f66a1b,100,2,581,381,0.05,induced,458,0.9431158140000093
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,d5f90c2b7b9b4860b184aa027845d587,100,2,581,381,0.1,induced,534,1.1802972410000052
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,69ed4b66de9f485fbd2c6f0103daaff2,100,2,581,381,0.2,induced,574,1.2222894920000158
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,de443eae21b348f3b1e08703d885d27a,100,2,581,381,0.5,induced,580,1.4079537090000258
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,fee21ea74e004fe1a07907c999021876,100,2,581,381,1.0,induced,580,1.4092812869999989
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,69fad4e0e3b04ed4a61e14147544302e,100,2,581,381,0.0,perseus,340,0.017441146999999546
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,aa756991e2374142b41acbebf00ce418,100,2,581,381,0.002,perseus,278,0.06748421699995788
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,0233452831d84e0c88923991c144dc8b,100,2,581,381,0.005,perseus,286,0.03222084399999403
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,fab51ea90714456080542fb387114e46,100,2,581,381,0.01,perseus,302,0.02143033900000546
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,16d5c8dd404545678500702590465da3,100,2,581,381,0.02,perseus,324,0.021326852000015606
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,efa6d04274e2436d90ad22d212a0705e,100,2,581,381,0.03,perseus,350,0.017776649999973415
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,55d48a6f85904aceb8c864ece1b9ae39,100,2,581,381,0.04,perseus,372,0.016430629000012686
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_4.csv,c83973e49e654c789f12a16cb3573c8f,100,2,581,381,0.05,perseus,408,0.014644933999989007
