,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,79283c54df5c4b66a63f9a05c3a21bf0,200,3,5211,1813,0.0,binning,3398,5.8115542420000565
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,1266981e280243e595819d8fbcc5dc35,200,3,5211,1813,0.002,binning,3890,7.017387018999216
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,b9637384cb68419eb358b63b6e0237b4,200,3,5211,1813,0.005,binning,4082,7.521775974000775
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,334b9d30be04405f9875f6be590408bd,200,3,5211,1813,0.01,binning,4258,7.98289687200122
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,4db7fc8c9ee24eb8b33bae28003e0a21,200,3,5211,1813,0.02,binning,4428,8.455322990999775
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,988747b90edd415aa17fce97ff3c40a9,200,3,5211,1813,0.03,binning,4520,8.757607520999954
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,2dc469e23dec42dfa19b08434608432f,200,3,5211,1813,0.04,binning,4584,8.891003922999516
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,1e15fd1c5d8e4863810bfe1598821c46,200,3,5211,1813,0.05,binning,4614,8.966076847000295
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,7eaf8ebe56964cfbbd9b1a57b111412a,200,3,5211,1813,0.1,binning,4860,10.010633724999934
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,1dc0ef3b1680445da2d5588ffe9ab5ad,200,3,5211,1813,0.2,binning,5072,12.859849996999401
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,23eb1e6533b34027bf35447ab5c1c22e,200,3,5211,1813,0.5,binning,5208,17.7249154000001
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,283a822b35bd4724a57ef1fd604db2f9,200,3,5211,1813,1.0,binning,5210,17.817962523999086
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,7d2d4e5845c1481c858d4c3161c49493,200,3,5211,1813,0.0,gradient,3398,1.1204540449998603
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,e601982718da4de2ba1d9e161c1d0484,200,3,5211,1813,0.002,gradient,3496,2.0405013559993677
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,6a0e8b92cf0248d583ddfe6c2ed92cdc,200,3,5211,1813,0.005,gradient,3632,2.8541070640003454
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,922ddb4741a74d46a1335f07eca0062c,200,3,5211,1813,0.01,gradient,3870,3.9590012059998116
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,27122bd65779498a96fdd51b1b0339e0,200,3,5211,1813,0.02,gradient,4120,5.155272781001258
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,e82835b102a24606a1d8c6b2b37b54a7,200,3,5211,1813,0.03,gradient,4318,6.171766850000495
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,fb2c8446d12a4f42be49704e9f1b346d,200,3,5211,1813,0.04,gradient,4456,6.694153960999756
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,de1c75e350da46b0891ffbf78955e58b,200,3,5211,1813,0.05,gradient,4546,7.143539176000559
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,a18db7a577dc4bb29995e8741003f975,200,3,5211,1813,0.1,gradient,4870,8.985376779000944
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,fe71faeb33c2472a95f00c1a7734dac9,200,3,5211,1813,0.2,gradient,5108,10.600568970001405
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,a512336555f944d5874e0fc04aed3107,200,3,5211,1813,0.5,gradient,5208,11.61107931799961
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,1649907904a0413ca8d8b0162b848a5e,200,3,5211,1813,1.0,gradient,5210,11.626905655000883
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,a9c1db1302ca4974856daf93c6010ac9,200,3,5211,1813,0.0,induced,3398,5.676032254999882
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,523a7b3d6ff8448da81255a43f23438c,200,3,5211,1813,0.002,induced,4018,7.294990455999141
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,08fde0249c56470cab69faf6e247da5b,200,3,5211,1813,0.005,induced,4202,7.786401621999175
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,c46ef417c9504beb963986adf06e4a8c,200,3,5211,1813,0.01,induced,4332,8.3172581430008
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,5e8e9371566d4d44b0a936da67c4ad22,200,3,5211,1813,0.02,induced,4464,9.868740126001285
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,f4ace0ade4b64551ba6025ef39a456d2,200,3,5211,1813,0.03,induced,4526,11.649571895999543
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,7a36eccadc6a40b2b74251724435f987,200,3,5211,1813,0.04,induced,4588,12.611050323999734
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,ee00e7222de149ce8b1050864fb28f65,200,3,5211,1813,0.05,induced,4626,13.511430984999606
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_11.csv,6789aa1fa85b4c7db08f64450a9061a5,200,3,5211,1813,0.1,induced,4862,16.376476788998843
