,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,5b454910492c40109079148636c7a862,100,2,575,389,0.0,binning,186,0.7671446530000594
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,c28ccff1a5f5432bb270dfed2a49e694,100,2,575,389,0.002,binning,224,0.9344883930000378
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,0fd2bdbac8444f70a093ce31cf20c3fe,100,2,575,389,0.005,binning,254,0.8787066849999974
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,c2d2f3f0520e4f599e4d608501d56f1b,100,2,575,389,0.01,binning,274,0.904454611999995
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,0bc13431b468460a9438ea5e2faff163,100,2,575,389,0.02,binning,310,0.834768060999977
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,0ae38d961c29483ca2ed1fe0b744a700,100,2,575,389,0.03,binning,334,0.9294009599999526
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,749a47293ac3450c9d218120be556ab7,100,2,575,389,0.04,binning,368,0.9261790130000236
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,919ec3627be144519bacbf121117e573,100,2,575,389,0.05,binning,380,0.870935884000005
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,2767fe5d980b48a68c29ee220a11798f,100,2,575,389,0.1,binning,518,1.1109017610000365
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,c2dbfb0dfef34ca881b5882c673929e7,100,2,575,389,0.2,binning,570,1.1643517790000715
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,6fcb833abc3a4d55a425c049f031c171,100,2,575,389,0.5,binning,574,1.186896743000034
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,7e24e53635d94c3fa34e46b012565913,100,2,575,389,1.0,binning,574,1.2601768399999855
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,0cece35334fe4a7c859859c2f5ccfa0c,100,2,575,389,0.0,gradient,186,0.23114841099993555
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,c436fc71aff441f799031cb917552feb,100,2,575,389,0.002,gradient,190,0.26690861200006566
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,11f23708365f4381b566b68a96a2602f,100,2,575,389,0.005,gradient,202,0.32103568200000154
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,e4b69d3107894a21ae8fee4441a73315,100,2,575,389,0.01,gradient,228,0.38430989500000123
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,abf042b0d9f446f3963d85546330c042,100,2,575,389,0.02,gradient,294,0.4927933699999585
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,5c47d3e02dd54506bdb60301073e235a,100,2,575,389,0.03,gradient,338,0.5740100829999619
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,ef83ffcd2b7c47f980a27b942e631c62,100,2,575,389,0.04,gradient,374,0.7337301400000342
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,79a827d8583d4a89ab646cc67745fd2e,100,2,575,389,0.05,gradient,408,0.7608843609999667
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,448eb9be17104374b32243628c6d3287,100,2,575,389,0.1,gradient,512,1.1227552880000076
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,0ad97abcf1c94b5d95c5c935acfb3192,100,2,575,389,0.2,gradient,564,1.3186107059999586
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,dbe809886bb0478685a3978c3558956b,100,2,575,389,0.5,gradient,574,1.2958039070000495
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,5f09680558154100bd9e97096de690e6,100,2,575,389,1.0,gradient,574,1.347527365000019
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,566b2b2f844c41a9b9cddc4fc24f1d2a,100,2,575,389,0.0,induced,186,0.7646817540000939
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,c03c44b7b7c5440c8037e2a40ca19a4d,100,2,575,389,0.002,induced,252,0.8079339460000483
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,eb97d81b71844664944d422efb8f3027,100,2,575,389,0.005,induced,280,0.7783693349999794
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,a6390d1baa9041bda7b8222c5249aea3,100,2,575,389,0.01,induced,310,0.7987651769999502
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,05f9e1bc4e27499fb619d00d87fc5099,100,2,575,389,0.02,induced,330,0.8189816010000186
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,7fb7bd00f698426a96738dcf602fe6ef,100,2,575,389,0.03,induced,366,0.9283762610000394
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,039d3279218d4f1a92beeef9fa2122b2,100,2,575,389,0.04,induced,384,1.0680746599999793
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,6d92729b82b44f5caf9027f10be31b2c,100,2,575,389,0.05,induced,412,0.9168006979999745
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,e94572275fbd44189a5df36ce14fea6b,100,2,575,389,0.1,induced,520,1.2751813300000094
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,fe186f8113394848b2bd178395e6841b,100,2,575,389,0.2,induced,570,1.4705195029999913
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,74286b86a5b84382ac5e65d1898716d4,100,2,575,389,0.5,induced,574,1.2755620939999517
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,06d4efdf6faf4944b0b266327e34ec6f,100,2,575,389,1.0,induced,574,1.3411126379999132
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,9efbd316506a4b25aeb7e02e68d46956,100,2,575,389,0.0,perseus,336,0.014507812000033482
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,febc456644174906a072c2af16c98ce0,100,2,575,389,0.002,perseus,292,0.015618897999956971
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,24c9c84f974f45b0b373f5238021ba96,100,2,575,389,0.005,perseus,270,0.015372245999969891
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,dcbd8d59f24b41299b2e7b03fc0ee9e6,100,2,575,389,0.01,perseus,276,0.014572999000051823
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,4e92eaae04554e828570046a84e8cccf,100,2,575,389,0.02,perseus,306,0.014175621000049432
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,1748c1f5e79d490385593cd05c10da4d,100,2,575,389,0.03,perseus,330,0.013432562000048165
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,a6fb635d9f634e2abf556788c2f90262,100,2,575,389,0.04,perseus,362,0.014477290999934667
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,233fd76ca1404f24b5bb3aad85628616,100,2,575,389,0.05,perseus,374,0.014879645999940294
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_6.csv,6865e9418cce4112968f509b6dd89727,100,2,575,389,0.1,perseus,506,0.014760765000005449
