,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4a6a875643c94900ba696071d5c14675,200,2,1179,781,0.0,binning,398,1.6835306520001723
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,09b0cbf828f14713b19d519e164d6dac,200,2,1179,781,0.002,binning,512,1.8627847780003322
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,a8f88d3ac2914917832b7fdf652e0216,200,2,1179,781,0.005,binning,584,1.9605198230001406
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,046c74adf93c4316b2830c4273cf32a5,200,2,1179,781,0.01,binning,642,2.085487624000052
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,8ecad8d535514850a7ab29e77c32d3ba,200,2,1179,781,0.02,binning,726,2.2585913509997226
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,e3848c15d8ca43d890840cdedcabcdb9,200,2,1179,781,0.03,binning,806,2.3903347069999654
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,6909ad1374324dbc8ccbcdcf0c4558db,200,2,1179,781,0.04,binning,878,2.381070604999877
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,8879dd0111834804b6c504e8d5923bd2,200,2,1179,781,0.05,binning,974,2.7372160189997885
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,285732bfb1ea49b099626415a18a454b,200,2,1179,781,0.1,binning,1118,3.048086622000028
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,2922b2a8fffa4daf8c78b0b479ea9bfd,200,2,1179,781,0.2,binning,1168,3.4390202930003397
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4b294ee1738549ca8f73ea930e573a8b,200,2,1179,781,0.5,binning,1178,3.1260353360003137
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,94ce6e2a60dd494483308862d6fe219f,200,2,1179,781,1.0,binning,1178,2.957595201999993
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,9a62827bd5164a618e4e0266885d0045,200,2,1179,781,0.0,gradient,398,0.49174455000002126
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,f9a1ed4005624aa89b3091f9319fbcfb,200,2,1179,781,0.002,gradient,410,0.6475026010002694
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,1a17f9331021487d943fbc835a554b7b,200,2,1179,781,0.005,gradient,478,0.8178907669998807
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,8add822766cf4d11aca24a1205a496c4,200,2,1179,781,0.01,gradient,564,1.0927440010000282
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,14e69e6643234aea8da3a6eb55bb9540,200,2,1179,781,0.02,gradient,716,1.4612711770000715
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,23cd441ab17e4051bf0179a504eaff15,200,2,1179,781,0.03,gradient,800,1.854274137000175
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,71a748dff5ec4870bb7f6c227df3c3f6,200,2,1179,781,0.04,gradient,874,2.0092202910000196
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4ee1eeed1461448ebdd07198e6a2e52d,200,2,1179,781,0.05,gradient,946,2.301861526000266
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,a311556c50a44c0bb95c0e4aff1f22d1,200,2,1179,781,0.1,gradient,1114,3.100429924999844
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,9e1c7cd4484d47ecba799e6065f0dec8,200,2,1179,781,0.2,gradient,1160,3.022602377000112
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,f93e51687c7348a9a1c5d08247a7f116,200,2,1179,781,0.5,gradient,1178,3.1463927740001054
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,e3f72d35ee44493a8f8ab11244cc4d8b,200,2,1179,781,1.0,gradient,1178,3.1469649010000467
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,d9f89ac5b4a946beba77565fb0e341ca,200,2,1179,781,0.0,induced,398,1.6053599209999447
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,49a0029c798344398aa7c8dccc5a98b0,200,2,1179,781,0.002,induced,574,1.9535416899998381
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,3e5cd0265f9c49479c77e02c5246f987,200,2,1179,781,0.005,induced,632,1.8995167660000334
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,49bed676648743e58317cc5ff68b3dd1,200,2,1179,781,0.01,induced,678,1.9388984890001666
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,1291c41b27c849bbbaaa8b25a5ef69e4,200,2,1179,781,0.02,induced,758,2.140976672999841
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,b16a7f40dec842afabede0fcd5c081c3,200,2,1179,781,0.03,induced,824,2.229086074999941
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,f9ae005b6cde4fd6b64c8dd9c8c29ffb,200,2,1179,781,0.04,induced,900,2.403551021000112
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,9fbdabb9f087474cb20ba9381c716ab8,200,2,1179,781,0.05,induced,982,2.5331760490003035
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,6bc7a423b6304ad89b189fb43469f03b,200,2,1179,781,0.1,induced,1124,2.983845927999937
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,7daacc3cdb4d473a90fcd8eaa219e5ad,200,2,1179,781,0.2,induced,1168,3.161347102000036
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,6ac0712869594e89a65e121e10902871,200,2,1179,781,0.5,induced,1178,3.2342731419998927
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,d956f72cdb8441c195cd2403c827ca5c,200,2,1179,781,1.0,induced,1178,3.332457172999966
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,225c4b32f9d148908d50bb4200353c59,200,2,1179,781,0.0,perseus,714,0.02362146199993731
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4586e7f50c1044428bd779ab0761a0be,200,2,1179,781,0.002,perseus,592,0.02571417500030293
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,cff369dde9c14b7389d7162da1b4a729,200,2,1179,781,0.005,perseus,588,0.021597725999981776
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4422ecba87e64a2c81c057300bd8216d,200,2,1179,781,0.01,perseus,602,0.021053596000001562
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,77361192cddf41d7953ce0646d46a345,200,2,1179,781,0.02,perseus,650,0.023097909999705735
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,7697adc56c0040d5991e481e5302aa65,200,2,1179,781,0.03,perseus,740,0.022042893000161712
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,232dd735fcdc498ea552d094f0b7eb9e,200,2,1179,781,0.04,perseus,814,0.020002521999685996
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,c056096a0d314425855dc2e80e069c08,200,2,1179,781,0.05,perseus,900,0.020607866999853286
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,4a6d09de49af4f4595d13c113a5c5a2f,200,2,1179,781,0.1,perseus,1088,0.021067803000278218
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,744b73b817304debb3fc7249ee96ef91,200,2,1179,781,0.2,perseus,1158,0.023478379999687604
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,5f9650537abe454f875183ba624feeee,200,2,1179,781,0.5,perseus,1170,0.02393366399974184
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_8.csv,eee5e0026caa4687a3b4679360a56a86,200,2,1179,781,1.0,perseus,1178,0.023552666999876237
