,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,fcf4427be5c943ac8c5a6c961303080b,100,2,575,359,0.0,binning,216,0.7205774890000072
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,ff1a951d870c452b8e094820aa33fd16,100,2,575,359,0.002,binning,272,0.702457293000009
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,5607ef1a07ce43cfb3bb1f62748425c3,100,2,575,359,0.005,binning,290,0.702401456000004
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,e828daed366e4691b8f7e0dfc484eeec,100,2,575,359,0.01,binning,306,0.6905886400000014
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,20874962b84b48e08d90545ab5d5ebfa,100,2,575,359,0.02,binning,324,0.698351075000005
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,0ce118c829b3489abcf27a777cbb37bc,100,2,575,359,0.03,binning,368,0.7304661710000033
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,63973fe4c5574de1b925b797947cbe5c,100,2,575,359,0.04,binning,390,0.7348794600000019
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,c93504e8b9dc43608567de391b742704,100,2,575,359,0.05,binning,428,0.7738027600000095
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,aaf5df238ac64266957be6497de9e33c,100,2,575,359,0.1,binning,518,0.9092259270000085
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,85e2a2fc26c648c28b2156aea79f272b,100,2,575,359,0.2,binning,566,1.0999017529999975
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,546b23e91109403798f2878b2517035e,100,2,575,359,0.5,binning,574,0.9920179329999996
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,10a030da2615474fa99e87b97c6be5b0,100,2,575,359,1.0,binning,574,1.2238969099999935
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_10.csv,fd67dd262a6d4ea98a68ff1736def865,100,2,575,359,0.0,gradient,216,0.2144449179999981
