,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,bf28e6cef5a2422c8dfdf1175e4c6ff2,200,2,1171,759,0.0,binning,412,1.531372598000189
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,2933a5532e6c4989aa00936d74aaeb8c,200,2,1171,759,0.002,binning,554,1.8632953520000228
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,2fec87549c824b8fa041ef64388597ff,200,2,1171,759,0.005,binning,600,1.8137421269998413
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,1edf5317eea2455cb1cea07826b963f4,200,2,1171,759,0.01,binning,656,1.8003938199999538
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,e4fe234d68c940c486ddbb2dd16c20e9,200,2,1171,759,0.02,binning,750,2.060236543999963
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,85657801005c41f483fff298b9ea8f22,200,2,1171,759,0.03,binning,826,2.2539053169998624
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,3c6626b7dff24e8da04e5cf934d8edf4,200,2,1171,759,0.04,binning,924,2.310599277999927
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,40ccd90132004ff9915497c248501117,200,2,1171,759,0.05,binning,974,2.2922862329999134
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,124232df19104b0eb73d4e73c2077304,200,2,1171,759,0.1,binning,1102,2.8617494489999444
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,bcd131c4e20f4250906315532c175cee,200,2,1171,759,0.2,binning,1164,2.857427628000096
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,46715516d41648f8bf3950e59b2b859b,200,2,1171,759,0.5,binning,1170,3.0940948580000622
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,1ba3751782704426b2310fb62e4efd71,200,2,1171,759,1.0,binning,1170,3.058450680000078
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,5ad096f98cc94cf08eaaead733cd57c5,200,2,1171,759,0.0,gradient,412,0.5392569349996847
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,2e8eed707649418691ab03e4efa7020a,200,2,1171,759,0.002,gradient,438,0.6976759009999114
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,cbbf9661235e4ef9944256ea68e24bdc,200,2,1171,759,0.005,gradient,490,0.8557920140001443
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,f40d7593c67c4c9f92342b3f34699ba6,200,2,1171,759,0.01,gradient,562,1.074215032000211
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,275027727e134eecbf350ee0b267c54d,200,2,1171,759,0.02,gradient,692,1.4114412839999204
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,cc2a9416aca844b586950b291dae6431,200,2,1171,759,0.03,gradient,818,1.7092569659998844
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,b28673191c674133861eebed5cdf8b03,200,2,1171,759,0.04,gradient,898,1.9792512469998655
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,6b248f5c99c44f3594cf8455c98603c8,200,2,1171,759,0.05,gradient,958,2.1768867939999836
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,2a5d666bdc784465be8dcae3fec91a81,200,2,1171,759,0.1,gradient,1090,2.6475365860001148
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,165a5299db454f3b8c39c9786a944b10,200,2,1171,759,0.2,gradient,1154,2.9629915850000543
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,b9740da8ccd44eb186a7740802dac244,200,2,1171,759,0.5,gradient,1170,3.4318034009997973
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,923d99c419ad4740857db6a0de1816c4,200,2,1171,759,1.0,gradient,1170,3.1553632589998415
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,cbf7c794964b4dc1b6707224161371a5,200,2,1171,759,0.0,induced,412,1.528782805999981
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,afbd653f50fb4025b9365389719524f8,200,2,1171,759,0.002,induced,590,1.7927839769999991
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,2f2f3e97731844ec894241c8bc5ca7f4,200,2,1171,759,0.005,induced,638,1.84371321899971
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,3fadc1452e044043b1ec94ce79691cd1,200,2,1171,759,0.01,induced,694,1.9010934739999357
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,b5ea011126d34de1be7cb99dc83f7dbb,200,2,1171,759,0.02,induced,772,2.0728337309997187
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,65807d10814e4d62991849e6e476f951,200,2,1171,759,0.03,induced,854,2.175180866000119
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,fda0b005498949b9a03f5a7639d8c267,200,2,1171,759,0.04,induced,934,2.397207510000044
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,eb914ed0e1d447338abbbbc9ff99b1ef,200,2,1171,759,0.05,induced,988,2.5369232200000624
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,b388fe6981654b7388ef53ce5d2d3daa,200,2,1171,759,0.1,induced,1102,3.0669820540001638
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,531f4b54a97a4084a458e33cf798b3fb,200,2,1171,759,0.2,induced,1164,3.4408977279999817
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,d64517d695c54ec5a3d7fe6fd5796ed7,200,2,1171,759,0.5,induced,1170,3.5779718690000664
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,a2a8d2f19edb48d9a4e137c444856a26,200,2,1171,759,1.0,induced,1170,3.3432109640002636
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,f50504e365ea4e7782f35c33e19b41d8,200,2,1171,759,0.0,perseus,692,0.028222300999914296
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,9046c673bb704de6815cff131eb3f754,200,2,1171,759,0.002,perseus,562,0.031297964000259526
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,14e4b1837a844ff9afb6214aedae8ca8,200,2,1171,759,0.005,perseus,586,0.022955117000037717
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,001213c65db941daa4f4ff95d55e4fb2,200,2,1171,759,0.01,perseus,612,0.02235060200018779
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,139a005ba2a6435c99ab8bf7cea7e16e,200,2,1171,759,0.02,perseus,690,0.02406755099991642
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,f2d723809726407f994ef04dc0d7a879,200,2,1171,759,0.03,perseus,772,0.02466441800015673
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,f147bf45dbe248a9b9b2156b6a0fa076,200,2,1171,759,0.04,perseus,860,0.020770715000253404
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_6.csv,f92e6b8b70b247c4bdc9e0a083d6b50c,200,2,1171,759,0.05,perseus,918,0.020470465000016702
