,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,c644bb63d7484fc6bb13d43d862424ab,100,2,575,385,0.0,binning,190,0.6564846329999998
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,ba5edd72640545a9bf9e032255ce4ae7,100,2,575,385,0.002,binning,250,0.7193779249999999
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,6a4aaf25e7114ecabcb6d7469cbfb88e,100,2,575,385,0.005,binning,282,0.7398922499999996
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,399518f1c40548959d08b40270006894,100,2,575,385,0.01,binning,304,0.7749321460000003
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,dcb841f5328d47f49c11466d604e5958,100,2,575,385,0.02,binning,334,0.7629420659999999
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,792cc694934b4b44a6fab8242721aee5,100,2,575,385,0.03,binning,352,0.8290790560000003
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,7a622c04d47d4abe88487f8cb26868d3,100,2,575,385,0.04,binning,380,0.7967882820000014
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,88ce3c67492b4c89a60b3ece32afdef7,100,2,575,385,0.05,binning,404,0.8307301920000008
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,f1bd34453a8e4d4891f96faf285e806c,100,2,575,385,0.1,binning,526,1.0445990620000014
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,bcbe38fb122c4eb09b78d60316376d05,100,2,575,385,0.2,binning,566,1.1343849949999996
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,1bc33705ba42430fb08066cf0b6e500b,100,2,575,385,0.5,binning,574,1.075350436999999
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,7e267474c0c84c58bbf39de497243a19,100,2,575,385,1.0,binning,574,1.1308043349999988
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,2e9b9e7076f44a8db8e388edfc70af25,100,2,575,385,0.0,gradient,190,0.2172356569999998
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,2d4cab79ef8547378d5f4ef08d7bbffe,100,2,575,385,0.002,gradient,192,0.2607927780000008
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,3653335f179843a4b72ff3dbfb479730,100,2,575,385,0.005,gradient,214,0.31766888800000004
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,0587c3e8220d480583451fe6a8b93bbf,100,2,575,385,0.01,gradient,244,0.37834016299999895
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,680b330654374a27a2046f511f38a242,100,2,575,385,0.02,gradient,302,0.4687748379999981
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,d231ba1230a349409aeeb0dc3ab17e11,100,2,575,385,0.03,gradient,342,0.5607825330000011
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,7b01b0ea33764350b55397caa20967a0,100,2,575,385,0.04,gradient,378,0.6638250610000007
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,e4209736d6f643c39b76784e1a2efe92,100,2,575,385,0.05,gradient,404,0.6746537970000013
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,d89c2037d4d74b89bba95a1c0020a5bb,100,2,575,385,0.1,gradient,508,1.0223081470000004
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,f821e4d2a9974e7aab27644f2bf19abf,100,2,575,385,0.2,gradient,560,1.1689055360000005
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,3f9ac997c08447da920df040f53ab2b3,100,2,575,385,0.5,gradient,574,1.1586656580000003
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,36b53e47e7ed42d696e459386f42ab51,100,2,575,385,1.0,gradient,574,1.337299520000002
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,83807f53a4ca4be6a635a96812015705,100,2,575,385,0.0,induced,190,0.6791969530000017
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,7bf40239976448328c20506d2d770121,100,2,575,385,0.002,induced,276,0.9435464339999982
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,a86e728845c948b48c0003bc1ef5b551,100,2,575,385,0.005,induced,306,0.8768083870000005
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,ac57d3954d434d808624f1ad467c82c0,100,2,575,385,0.01,induced,326,0.8494110920000004
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,922cd8d612d941108f54f374b0cc5a0d,100,2,575,385,0.02,induced,344,0.8323257020000021
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,15cba9a768ec4af5b06051f55beee9c9,100,2,575,385,0.03,induced,372,1.0676140700000012
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,8b4ffea7c41c4cdcbc429448747e2dc0,100,2,575,385,0.04,induced,396,0.9521951529999981
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,4cf27cb9736e44a488e0916e91dd83a6,100,2,575,385,0.05,induced,414,0.8779350299999997
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,70b20ab640bc46b39fd57aae060118a3,100,2,575,385,0.1,induced,528,1.0471041700000008
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,a3bc89a75f5d441b9a634e5750333085,100,2,575,385,0.2,induced,566,1.2082820900000009
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,4090ea2efc744a96a1f804eec8f18dcf,100,2,575,385,0.5,induced,574,1.5570124219999997
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,0f77f2779a9244998ec4a588233fc273,100,2,575,385,1.0,induced,574,1.8724146830000024
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,c73159ef5bfe48d38936a6cee03a4825,100,2,575,385,0.0,perseus,338,0.015755558999998698
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,002b72d6da3d4dafbad8332ebf3e7071,100,2,575,385,0.002,perseus,282,0.017851434000000665
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,8c044c44c86341c58eafaae4073f07b4,100,2,575,385,0.005,perseus,280,0.01667086599999834
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,765bc615a9b843c6bceb52e32a9c9856,100,2,575,385,0.01,perseus,286,0.01574509699999993
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,10c4445c243d4caf91bcf92a82fe04c6,100,2,575,385,0.02,perseus,306,0.016373426999997776
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,741a871c23e641f0bb4ed2c03aa81e4f,100,2,575,385,0.03,perseus,318,0.01679824299999666
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,10a78764471a456382fa5133f2f83aa0,100,2,575,385,0.04,perseus,356,0.014816715000002034
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,b578c78f46fe40d685b55d9402902a84,100,2,575,385,0.05,perseus,374,0.014551592000003666
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,fc95d9b883e9455ebe78cde737a9f1ce,100,2,575,385,0.1,perseus,498,0.013770866999998077
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,4fffcf29ed1f4ccbb1592a8038652c23,100,2,575,385,0.2,perseus,562,0.015641146000000106
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,e312af515d3c4bd2a1268591b220350b,100,2,575,385,0.5,perseus,572,0.01613415099999571
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_0.csv,211d37f93ba144a4bfd2171e142858ab,100,2,575,385,1.0,perseus,574,0.015577796000002309
