,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,03dbeb0746b945b3a813468aee87a592,200,3,5111,1835,0.0,binning,3276,5.751982633999432
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,3ffb26640aba47c0ad66631123f32b34,200,3,5111,1835,0.002,binning,3796,7.216025169000204
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,ba18ea06181e42718803f2f6184d05a3,200,3,5111,1835,0.005,binning,4028,7.779692907999561
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,b0c4974ff9a54111834f813567c563d2,200,3,5111,1835,0.01,binning,4178,8.181807082000887
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,f6de492fa4724b1386eaa03cd7a532f5,200,3,5111,1835,0.02,binning,4342,8.652454184999442
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,0cc6427041604b94a59ff7a472bcd5a3,200,3,5111,1835,0.03,binning,4430,8.994144919000973
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,40fbdb565782463d82a4253ae5a41078,200,3,5111,1835,0.04,binning,4470,9.051493486000254
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,1014034eefc84baba8436644a13aaf16,200,3,5111,1835,0.05,binning,4548,9.350891878000766
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,4720c65ee9df4b899a50e53a1356d386,200,3,5111,1835,0.1,binning,4776,10.089878656999645
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,073db969b8f14689a3edc9de5a013088,200,3,5111,1835,0.2,binning,4994,12.471780460000446
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,dada002665f04c27aa2798371a6650e7,200,3,5111,1835,0.5,binning,5110,17.76572920900071
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,9bd440a9857d4c0cba416fb2bd0e63c0,200,3,5111,1835,1.0,binning,5110,17.69533877899994
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,4f8b8f058e0a44fb8afc0a54873704a5,200,3,5111,1835,0.0,gradient,3276,1.1432597269995313
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,405adfe5ef8049868b36cac6161f4a7d,200,3,5111,1835,0.002,gradient,3400,2.221332978000646
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,3badf381a9d34a74aaa6525da0ca34c5,200,3,5111,1835,0.005,gradient,3548,2.9992747030009923
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,219b9dadc0534f2ea409290148f9a61a,200,3,5111,1835,0.01,gradient,3742,3.9735910189992865
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,d1274796a5e7438282a8d1cfafb943b5,200,3,5111,1835,0.02,gradient,4028,5.354758284000127
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,439cb081c7c54c2e8eee30f9537279f1,200,3,5111,1835,0.03,gradient,4212,6.202721562000079
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,82834470f3de4071befb734102e7ef6c,200,3,5111,1835,0.04,gradient,4348,6.78570389000015
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,07c295af3486491a948def057bf1ecc7,200,3,5111,1835,0.05,gradient,4456,7.384826940000494
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,f500bb2b7aa0496aa6fe0e7c123e24e1,200,3,5111,1835,0.1,gradient,4772,9.2979187990004
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,0fdb1804d8004e9a88aaebdb4c8205fc,200,3,5111,1835,0.2,gradient,5018,11.051640083998791
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,2a42f29289bd422f9a71facb2cede236,200,3,5111,1835,0.5,gradient,5110,12.047459593000895
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,a6cc5fe6c2844b45805201f3083c49d2,200,3,5111,1835,1.0,gradient,5110,11.984763272001146
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,2a87043a300d4367874605482a7bfed9,200,3,5111,1835,0.0,induced,3276,5.718606404001548
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,d8363cde31b04157b42534e32af0e09a,200,3,5111,1835,0.002,induced,3954,7.565259377000984
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,d9acbe5338084d26a2ade13b3c5e224a,200,3,5111,1835,0.005,induced,4104,8.012002430001303
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,0279282bb0c142c6ba6e8cc3446ea651,200,3,5111,1835,0.01,induced,4230,8.69397216699872
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,83cd1a6543714011b70b60773b61de79,200,3,5111,1835,0.02,induced,4350,10.679588588000115
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,f81f3df243504d499fa55ac33d092cc8,200,3,5111,1835,0.03,induced,4406,13.179542613001104
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,f32e4174c1f54ba3bbeb493a4e03990c,200,3,5111,1835,0.04,induced,4456,16.051710891000766
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,73a72e09533c4bc9acedc57ad9c0abd1,200,3,5111,1835,0.05,induced,4512,17.758733050000956
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,dfdd41e6bdf94eddb8211e0f639e0037,200,3,5111,1835,0.1,induced,4740,22.53179634099979
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,9b48107453df41bd8fd6e6ae6ecc9521,200,3,5111,1835,0.2,induced,4898,16.608366959000705
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,93d76cdee0ec47e7bd567215c22d8890,200,3,5111,1835,0.5,induced,5110,19.16359701699912
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,57c0f175d2d44108b56f4b877c722e2a,200,3,5111,1835,1.0,induced,5110,19.22171928300122
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,dfb62a24aec341ec88be8df6e3da8ace,200,3,5111,1835,0.0,perseus,4524,0.08046957199985627
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,8e43a37d24a34a70b3695854ded895ca,200,3,5111,1835,0.002,perseus,3892,0.14866545599943493
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,236ffcbabf6147deb8cdd39361edafac,200,3,5111,1835,0.005,perseus,3964,0.08598140300091472
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,08727ccab4e74962bec8324f811efb38,200,3,5111,1835,0.01,perseus,4012,0.08448083499934
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,4cb675adafae4d48825c169a8e1e264f,200,3,5111,1835,0.02,perseus,4100,0.08310890999928233
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,9d7156cf694e46cba1b3a00c599f1d89,200,3,5111,1835,0.03,perseus,4202,0.08260505200087209
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_7.csv,fb499d40adba4419ae4a6db0a3ee08cb,200,3,5111,1835,0.04,perseus,4312,0.0849820350013033
