,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,713e4e519c6547e2b8d4f758a6ce6a20,200,3,5175,1781,0.0,binning,3394,5.508076938000158
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,dd7d78a8706d46e79816c9173e524041,200,3,5175,1781,0.002,binning,3872,6.638692800999706
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,cea264b409404957bb903d811141e9ce,200,3,5175,1781,0.005,binning,4064,7.164059311000528
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,e0f2fce9ff414b5b8fa39b4adbe8d2fd,200,3,5175,1781,0.01,binning,4248,7.5684853050006495
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,83e7b80fb661401dad232fb5530fd992,200,3,5175,1781,0.02,binning,4410,8.097540186001424
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,b33bfbd22a8440cda8150f591ff1f0e3,200,3,5175,1781,0.03,binning,4482,8.11077678500078
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,f994b26c8baa484eb7b4a95e100d1f80,200,3,5175,1781,0.04,binning,4552,8.257641324998986
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,a3e45c06ac924b8bb2a63a8782a931d9,200,3,5175,1781,0.05,binning,4612,8.616343557998334
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,76759bf09fbd4f22889e7db909cd03c1,200,3,5175,1781,0.1,binning,4834,9.296591175998401
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,20b6417019014070842d570755d00e5d,200,3,5175,1781,0.2,binning,5056,12.106960917999459
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,e449e16fdbab4e0a85d942d743c9d977,200,3,5175,1781,0.5,binning,5174,16.532615525999063
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,65d25dda0345452e829e562e7673e871,200,3,5175,1781,1.0,binning,5174,16.6484976669999
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,d62d39dc795a436dbfe55012734cbb79,200,3,5175,1781,0.0,gradient,3394,1.1183947900008206
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,20fccbb2ca5f455e92ada15ad6d6c3ef,200,3,5175,1781,0.002,gradient,3480,1.934384976999354
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,289bc721dc9c4527b4b93cff9ae8bcc7,200,3,5175,1781,0.005,gradient,3604,2.614608177998889
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,b3163d7b244b494fa1f2b5dab98eee8d,200,3,5175,1781,0.01,gradient,3804,3.598397098001442
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,09b03cf6326843ca8582653025b21a95,200,3,5175,1781,0.02,gradient,4078,4.849910639000882
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,bef77e0a2e3a40109dd3af1fa0a26522,200,3,5175,1781,0.03,gradient,4274,5.593160088999866
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,19a451f5318a43c581044a5666d0ecf3,200,3,5175,1781,0.04,gradient,4418,6.319885556998997
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,f5ddbc9b50f44f42b7ed94278f8c2422,200,3,5175,1781,0.05,gradient,4494,6.653930623000633
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,f1219f32bd57445abfb28abb2c6c2536,200,3,5175,1781,0.1,gradient,4812,8.353706975000023
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,ee8a0791d133402192be6d36ff74d2c6,200,3,5175,1781,0.2,gradient,5082,10.08889430399904
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,09ee0d41b9e646ca85e80bd68a0e917f,200,3,5175,1781,0.5,gradient,5168,11.128894049999872
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,a8f07436930a439c85e2d7cb3948643a,200,3,5175,1781,1.0,gradient,5174,11.09881308200056
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,7d8d6191b46447b0a78f3e10693a07f3,200,3,5175,1781,0.0,induced,3394,5.4296962520002126
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,2e5c57015690488a8dfd5821e5744c57,200,3,5175,1781,0.002,induced,3992,6.840810275998592
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,80487b8988f740b68d1fc1019596e434,200,3,5175,1781,0.005,induced,4172,7.389448755000558
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,d063f393656942f3922c37654ae9b46f,200,3,5175,1781,0.01,induced,4304,8.026345690999733
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,3656075deba5456db9dc66e9e8cd2e91,200,3,5175,1781,0.02,induced,4420,9.655185707999408
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,a1d8a40c0b2148759da94a50ccddbee2,200,3,5175,1781,0.03,induced,4472,11.570114086998728
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,cc08d6dc2bee4e7b948893413c831b3d,200,3,5175,1781,0.04,induced,4520,13.954350617999808
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,97e2bad1791a47b1850ded31b2912819,200,3,5175,1781,0.05,induced,4552,16.064790208998602
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,6922184fae8044658d8553f45c23b467,200,3,5175,1781,0.1,induced,4788,20.77335065400075
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,ae63f0d447214fbcb94dceea19b61171,200,3,5175,1781,0.2,induced,4912,15.434055051000541
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,a60c1eac45ad4d4b92621ca63c2b2144,200,3,5175,1781,0.5,induced,5170,18.075069753998832
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,f90a251696dc4c30a78d2e5c66cc1f2f,200,3,5175,1781,1.0,induced,5174,18.084102798999083
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,17f798f33a4d41cba14106167d4a3df1,200,3,5175,1781,0.0,perseus,4540,0.08130677100052708
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,12b2e251e7614c82973a0694923b917d,200,3,5175,1781,0.002,perseus,3900,0.09298973600016325
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,714fe55ead374250975301f2866923aa,200,3,5175,1781,0.005,perseus,3974,0.09826997799973469
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,4fdbe17c84f34f4d938ce870e6897e61,200,3,5175,1781,0.01,perseus,4044,0.08450518800054851
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_16.csv,3dc183adf9f348f0a21e3e4d586204d9,200,3,5175,1781,0.02,perseus,4208,0.08317789200009429
