,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,f6f308f006234b418fb8c644cb6aea24,100,2,577,347,0.0,binning,230,0.7939400590000218
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,aa0839b53ff04ec4b00695b841ad641c,100,2,577,347,0.002,binning,274,0.7522772730000042
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,e246e1ab9d884828a80959d1b7ec044b,100,2,577,347,0.005,binning,300,0.7402232849999564
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,ffd3159e0ddb45d3ba266eecc1f5a619,100,2,577,347,0.01,binning,320,0.7363158310000131
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,0eadc1a804614472b6ad7816d9b038ab,100,2,577,347,0.02,binning,352,0.7487775859999601
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,b93968dc3f09493b9bdec5a808caa7a7,100,2,577,347,0.03,binning,378,1.0703251269999896
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,ec5a605aed264e169feaec893d3dabf3,100,2,577,347,0.04,binning,404,1.2840265100000465
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,65f1ef916ccb4c7ab883317dafa02b2c,100,2,577,347,0.05,binning,430,0.8543739419999952
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,c91bdf175e9640c49ebe91b344628f33,100,2,577,347,0.1,binning,522,0.9266741010000032
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,0050c8094a1c41df9bb1f30c13a1125e,100,2,577,347,0.2,binning,566,1.0038061930000026
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,de821f8452fa4ffea0169ae690f31991,100,2,577,347,0.5,binning,576,1.0043823629999906
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,5ff0f468424942ff9d915d1a8a63008d,100,2,577,347,1.0,binning,576,1.2622426190000056
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,8022abb2647d48849bb5cc3c04d8b7a5,100,2,577,347,0.0,gradient,230,0.3680517140000461
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,271b91b73f524166b3488381d467ba5d,100,2,577,347,0.002,gradient,234,0.4322312709999778
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,5e6fdfa473554e178848f84905d36fb8,100,2,577,347,0.005,gradient,246,0.49482514099997843
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,9842d302e7584feca5861155193871bc,100,2,577,347,0.01,gradient,268,0.4487719800000036
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,0a4f5b2c6887447abaf1e7c8c562656e,100,2,577,347,0.02,gradient,320,0.47271379599999364
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,9fa10bd5a3954b51b9b433a11a80e68c,100,2,577,347,0.03,gradient,354,0.5349488219999898
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,27ae0575e5c3419b98e202e742d6009c,100,2,577,347,0.04,gradient,390,0.6005502360000037
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,0f91758297fc4c179066d34156ce923d,100,2,577,347,0.05,gradient,422,0.6982092659999921
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,4c86d350e958458ea4da8cc492796321,100,2,577,347,0.1,gradient,512,0.9543242560000067
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,110d795fb8874f63a4dc4ceb065dd071,100,2,577,347,0.2,gradient,564,1.0733512749999932
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,eef944de31384cf0b688f84b1ffec461,100,2,577,347,0.5,gradient,576,1.1190181009999947
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,6f025188ca9646cc874b976dfdcde377,100,2,577,347,1.0,gradient,576,1.5857253510000078
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,83b046ab805e411e81029b8a0d14b900,100,2,577,347,0.0,induced,230,0.6741975600000387
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,a3a6302da17448be8fac2b347da7246c,100,2,577,347,0.002,induced,286,0.6960451850000027
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,b9247ebebabe4b9aba19a6c33ff2bf3f,100,2,577,347,0.005,induced,318,0.8468526529999849
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,dbb1840272e8475b952a1a135b872570,100,2,577,347,0.01,induced,338,1.246836940000037
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,785e449f961e4c50961200f6c738c3d2,100,2,577,347,0.02,induced,370,0.9696805860000381
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,d8a0530ffebe4e8cbc0f00ec604de178,100,2,577,347,0.03,induced,396,0.769355083999983
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,46337ecc76264873a279ad0625399ce5,100,2,577,347,0.04,induced,414,1.0471363500000166
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,0b3367f7d7134699932b1fe17731105a,100,2,577,347,0.05,induced,442,1.3205666919999999
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,4e20def3105349c9a482c68336f2fdea,100,2,577,347,0.1,induced,528,0.9805023519999736
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,8564474e45d34cef82136246b9a4b8bf,100,2,577,347,0.2,induced,566,1.2879059510000275
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,f345738185f64837a8e44fed55e2514d,100,2,577,347,0.5,induced,576,1.7675869180000063
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_16.csv,1df12334c7584d2aa8a4f03fed70f3a0,100,2,577,347,1.0,induced,576,1.7309102689999918
