,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,91efaa27117845a18be7ec6adf1826c5,200,3,5149,1783,0.0,binning,3366,5.364884552000149
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,116a4db7ff18436f8b5d8871572f65c9,200,3,5149,1783,0.002,binning,3834,6.606860786001562
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,25cd7664d6bb4751a2fcc3120af55dbc,200,3,5149,1783,0.005,binning,4002,7.127708492998863
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,427d6bf014374872b67afdd33de98e7f,200,3,5149,1783,0.01,binning,4186,7.604255362999538
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,004fc47de41d45b78d2ec33c506a3dcf,200,3,5149,1783,0.02,binning,4354,8.032319236999683
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,d72b42fbd3fd446f865834a85dded3a5,200,3,5149,1783,0.03,binning,4446,8.258946731999458
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,4a30fd83536e491090bf1cb7a53000fa,200,3,5149,1783,0.04,binning,4534,8.538988750999124
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,869ff3631ed74e4882cbaeaa0e2d681a,200,3,5149,1783,0.05,binning,4562,8.560659495999062
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,2f7a4d49a1bf4ac49ae02cedb625128a,200,3,5149,1783,0.1,binning,4822,9.471316044999185
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,97c69a4cd90e41f8a57417d94b2dd9c0,200,3,5149,1783,0.2,binning,5050,13.171025531999476
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,7d3940950fc74ba3895feb9f7e109bf3,200,3,5149,1783,0.5,binning,5148,16.357651590999012
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,0c35655d90f1465dbc202ae7298adc1a,200,3,5149,1783,1.0,binning,5148,16.465564942000128
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,4d9bbfb37bf341cf9db3c852faa71135,200,3,5149,1783,0.0,gradient,3366,1.100930253000115
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,bff9e633874a40c289974e268551d0de,200,3,5149,1783,0.002,gradient,3448,1.928608110998539
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,e3de565f9338412c8ddbb54e218fc091,200,3,5149,1783,0.005,gradient,3600,2.7503465930003586
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,39965bf1dff1470d9dd0ae69c4dcf1a2,200,3,5149,1783,0.01,gradient,3766,3.486897142000089
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,30a7fa74abf344a38cc55b6d0b71aee3,200,3,5149,1783,0.02,gradient,4066,5.046242500999142
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,27278d3076364352a2b08e7504e09be1,200,3,5149,1783,0.03,gradient,4316,6.021610669000438
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,8c4b60f02b134e078712b8ecff4659da,200,3,5149,1783,0.04,gradient,4446,6.733510674999707
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,bf2c353874d94d3780fee6b12a83dd9b,200,3,5149,1783,0.05,gradient,4524,7.049301368999295
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,d2e3a2d421074121a376079d02ad7016,200,3,5149,1783,0.1,gradient,4830,8.844735321999906
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,8654acf8d2f14077a3dfc1ec36dc2b57,200,3,5149,1783,0.2,gradient,5066,10.66139081000074
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,91b9a7b01d8f413f929614bb8e59c886,200,3,5149,1783,0.5,gradient,5148,11.423551370000496
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,9df8756e24104403b23eaac968e8d81e,200,3,5149,1783,1.0,gradient,5148,11.450031518999822
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,63a7dd9b0ab14ca785fbdfd47b73fe45,200,3,5149,1783,0.0,induced,3366,5.395994593000069
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,7d1b9c96c4d54fce8413edca5e7cab88,200,3,5149,1783,0.002,induced,3956,6.925580073999299
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,d90169710dea451d8ace94f98573b65e,200,3,5149,1783,0.005,induced,4122,7.414181074000226
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,382b1b08590949dbb24bac4bf021b11a,200,3,5149,1783,0.01,induced,4246,8.145450049001738
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,4fbd3eec60ee4320acf081dd91cd7a4b,200,3,5149,1783,0.02,induced,4374,10.638390598000115
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,a4a92b2c5ced425b834ae0b11221e36f,200,3,5149,1783,0.03,induced,4452,13.1039636409987
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,a0358b6a40ab4fc8913d6ae16120187d,200,3,5149,1783,0.04,induced,4512,16.223863874000017
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,950273c19055458687752f776238e243,200,3,5149,1783,0.05,induced,4552,18.534389410000585
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,44e1b73dcf7c40948fbd327319d8f270,200,3,5149,1783,0.1,induced,4794,21.29969391299892
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,9055b1e69b664de49cf35c27bfe5397d,200,3,5149,1783,0.2,induced,4924,15.609791924000092
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,9148db8be4114734a45279942b2f8cf8,200,3,5149,1783,0.5,induced,5148,17.795910450999145
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,581dc699eecb44a6977d2387759393e8,200,3,5149,1783,1.0,induced,5148,17.96429503300169
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,25a5b88584a7483fb6d62714c89a92f2,200,3,5149,1783,0.0,perseus,4524,0.08061334500052908
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,643f59c511f340a98fd9dd98a79fa03f,200,3,5149,1783,0.002,perseus,3958,0.09216834100152482
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,fe528612bb864d59b7ec0d697c15f269,200,3,5149,1783,0.005,perseus,3988,0.0851396410016605
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,423adf00d3394039aa3c5442f47916b5,200,3,5149,1783,0.01,perseus,4054,0.08496296900011657
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,b6daee21b9334fefb1c22864828d701e,200,3,5149,1783,0.02,perseus,4234,0.08268400500128337
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,417bc125ae1a45a18b77dce05c1babac,200,3,5149,1783,0.03,perseus,4384,0.08244926500083238
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,e508422225074fffb35479301ea2d29e,200,3,5149,1783,0.04,perseus,4426,0.0825555669998721
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,7e9797ae94114b2ba8406e041dd69b92,200,3,5149,1783,0.05,perseus,4574,0.083334951001234
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,b0ed260c95ee431583b3870a9a9a4451,200,3,5149,1783,0.1,perseus,4766,0.08051989100022183
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,f1d3cbbced294c8590b18a76b4b22879,200,3,5149,1783,0.2,perseus,4952,0.08032425300007162
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,6418022ae61b4bd3862d80c2268d7b5c,200,3,5149,1783,0.5,perseus,5128,0.07813317399995867
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_12.csv,e0e8cf2ddf3e4da8a872b585c91166b3,200,3,5149,1783,1.0,perseus,5144,0.07872779999888735
