,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,5b78cb1b53394beb8d8697b12cb91093,200,2,1179,751,0.0,binning,428,1.4166743060000044
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,3be5bb3bf0c6465eb3e0f19ed29d5ac4,200,2,1179,751,0.002,binning,544,1.6591641029999664
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,7fd99a413e7e4894aa1b6a0aab85a026,200,2,1179,751,0.005,binning,602,1.6332376909999766
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,250050f5b6b940119cdb5880bd8ea735,200,2,1179,751,0.01,binning,646,1.73299800399991
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,b5ecb9113e2b4b9ea195f848cc0f8377,200,2,1179,751,0.02,binning,722,1.7927706730000637
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,16a6ff7e9ce14372a77f54d8c78cd177,200,2,1179,751,0.03,binning,804,1.8819555329999957
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,ac5f33fcba4d4b6593c3a86b64913af6,200,2,1179,751,0.04,binning,892,2.0195267779999995
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,6d03cdf190954f7ca40d8caad9e0edf6,200,2,1179,751,0.05,binning,946,2.144142051000017
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,dd2a94c2b5a144f4ae017fce54b925a0,200,2,1179,751,0.1,binning,1086,2.6539115279999805
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,79923b8cb2374230a3d3182d5aa68358,200,2,1179,751,0.2,binning,1160,2.5907866790000753
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,0df106df933c4ae0973f9dc320845b62,200,2,1179,751,0.5,binning,1178,2.638680233000059
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,fb36a15b30554d24a61f47f2c6f26063,200,2,1179,751,1.0,binning,1178,3.037860208999973
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_0.csv,b09f3ab9a9334fadb9661e4582b1008b,200,2,1179,751,0.0,gradient,428,0.515522752000038
