,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,e013ee34c964471bb50994482ab330c8,200,2,1181,749,0.0,binning,432,2.5540960190000987
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,2b4e071a9f1f444cad0d556f4fab467f,200,2,1181,749,0.002,binning,550,1.8288865480001277
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,f9ae72af62d24671ba06508da9e76c16,200,2,1181,749,0.005,binning,590,1.7585503459999927
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,7bfd45486d0944ea964c35574c606d52,200,2,1181,749,0.01,binning,642,1.7555798309999773
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,44ef980e0c544af08094b9bbbf079df4,200,2,1181,749,0.02,binning,704,1.8266159519998837
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,9010278f86fc45d9b3f86055085390d2,200,2,1181,749,0.03,binning,790,2.273280505999992
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,44522576c5f4468b83ec7b98e2ea18cb,200,2,1181,749,0.04,binning,880,3.3170677660000365
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,e7a0ad9d94444dcfb60037b83a93b5f0,200,2,1181,749,0.05,binning,936,2.431227478999972
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,0888ef06d05945299e275831a80c2966,200,2,1181,749,0.1,binning,1100,2.6088448660000267
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,eebfa314a7814558926d8c2ab6a8ca5e,200,2,1181,749,0.2,binning,1168,2.719838693000156
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,29d51bf1a7914eb6a50717e1cfd787fe,200,2,1181,749,0.5,binning,1180,2.74937232100001
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,7d734967b2204477adf97c22c1cc74d9,200,2,1181,749,1.0,binning,1180,2.748517252000056
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,dcf6c6cb32f94d5c8da0de10d2819923,200,2,1181,749,0.0,gradient,432,0.470542518000002
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,54f6e5cc8a8247f4a50605b5dba757b0,200,2,1181,749,0.002,gradient,446,0.6058162979998087
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,7211e610fa3e4074ad3030d5b026cf8f,200,2,1181,749,0.005,gradient,482,0.7153926930000125
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,fc85ed7117584785a11d799192be2aaa,200,2,1181,749,0.01,gradient,562,0.9599193240001114
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,65d9c531f1064135b7550705226ea4bf,200,2,1181,749,0.02,gradient,664,1.1764040749999367
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,8789dc1b37a841d4948ba575d493e321,200,2,1181,749,0.03,gradient,762,1.42538189600009
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,02511061e46b461287077c656153ea59,200,2,1181,749,0.04,gradient,868,1.7611718119999296
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,2736d3457137413caf8b1b7f3a5d598b,200,2,1181,749,0.05,gradient,946,1.9341721060000054
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,e97a2c5f961f40b181799f4f7ef559f2,200,2,1181,749,0.1,gradient,1110,2.5431155799999487
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,1aa097b2f3ad476f8cb36b4445798da5,200,2,1181,749,0.2,gradient,1166,3.0479371619999256
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,f40c352851d5426bad2b78a0d6acb034,200,2,1181,749,0.5,gradient,1180,2.976177489000065
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,6af426c2119b405a8d842562ecf56751,200,2,1181,749,1.0,gradient,1180,3.045180377999941
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,5d6b6f3804a74292bc92c1ae3fb08502,200,2,1181,749,0.0,induced,432,1.4755920009999954
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_15.csv,03156101543c4465a20700af4afe7eab,200,2,1181,749,0.002,induced,582,1.6649253040000076
