,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,22c65c2ff3e547048ebc028bdcbf6077,200,2,1179,763,0.0,binning,416,1.6586982189999162
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,3b6ae8dca36c436997876c1ea2ae0f79,200,2,1179,763,0.002,binning,546,1.686231184999997
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,b40db3e17f654c74b8ffecd7c6923111,200,2,1179,763,0.005,binning,600,1.798785068000143
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,17505e95699941648617dd2d1d45cb9e,200,2,1179,763,0.01,binning,666,1.778202925999949
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,e0c46dadaccc4aebb0b539a30c6adf63,200,2,1179,763,0.02,binning,748,1.9681308360000003
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,0ba1d1f33272491eb4806f23f47da616,200,2,1179,763,0.03,binning,812,1.9882584909998968
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,6c56c0a3777b4c479cdb20796ffa04d5,200,2,1179,763,0.04,binning,908,2.141973257000018
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,0d028b64d27b46599ba8f97cf26c172e,200,2,1179,763,0.05,binning,980,2.2974673569999595
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,d5d8b6e313094316b312a047b3231bc7,200,2,1179,763,0.1,binning,1124,2.6996357169998646
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,a9701644931b43e2950abf1c6d355958,200,2,1179,763,0.2,binning,1166,3.5130660490001446
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,9eaa70aa38bd4778989db41607fdcfab,200,2,1179,763,0.5,binning,1178,3.0191387829997893
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,4076217752af4660ba9c8fc2d0c51d8e,200,2,1179,763,1.0,binning,1178,3.8363690629998928
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,cff301a856384343b7fee93899e8c431,200,2,1179,763,0.0,gradient,416,0.7605611510000472
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,2b2e2d985d714de7b024a181f5fdc26e,200,2,1179,763,0.002,gradient,436,0.7965785119999964
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,13869b7a57f84ad3b241d17775b5ac39,200,2,1179,763,0.005,gradient,488,0.8140165309998793
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,d3889410ec5f41b6a3d9da4675403553,200,2,1179,763,0.01,gradient,566,1.0751477329999943
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,3803f7e59c0b46719affffe357be735a,200,2,1179,763,0.02,gradient,690,1.5012000239998997
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,715d3781e106433181130e748df692a0,200,2,1179,763,0.03,gradient,774,1.6975986669999656
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,973a9a6ef4c2479f96a4b8c4efc54ca8,200,2,1179,763,0.04,gradient,884,1.8673727469999903
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,26451d5c3376415f8e46dde041d9ff2c,200,2,1179,763,0.05,gradient,952,2.113795042999982
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,6297e3e08d894c0cac25611078b834b2,200,2,1179,763,0.1,gradient,1112,2.639523883000038
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,5765d218e05d4a49bde34524791c9862,200,2,1179,763,0.2,gradient,1164,2.9527885800000604
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,76deee2249724856a64847f91b435d1a,200,2,1179,763,0.5,gradient,1178,3.209731441000031
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,8d50a294b71245769a04a54f495ef5fa,200,2,1179,763,1.0,gradient,1178,2.963395834000039
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,d10ce9e25ed449fc9ea216046e6a60b6,200,2,1179,763,0.0,induced,416,1.494204401999923
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,f038a871387d470189ecf262499218f4,200,2,1179,763,0.002,induced,588,1.7746946859999753
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,cf803f59121f401a827b96ea7b5ee7bc,200,2,1179,763,0.005,induced,636,2.011378233000187
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,dab91a0d03bc40daa4af65b9075dd5f0,200,2,1179,763,0.01,induced,688,2.0844307810000373
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,912dd4b080db405cb8f2cdc8d98abfd7,200,2,1179,763,0.02,induced,766,2.2177690710000206
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,85c3b5125f6b46158160cf0b7bb923f5,200,2,1179,763,0.03,induced,828,2.8882093470001564
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,42b82fe8517a4274bb5238c02bccfab1,200,2,1179,763,0.04,induced,920,3.2678262639999502
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,22c57b3362b84b198c0844737f54e78d,200,2,1179,763,0.05,induced,992,2.5492795369998476
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,6c1a9d5e48d04efbb8a9ff74148daecb,200,2,1179,763,0.1,induced,1128,3.028142778999836
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,e8dc1cc12abf4acf98c9e71929236517,200,2,1179,763,0.2,induced,1166,3.297233113999937
