,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,5c1e058bf8de4914a1463e40826a4c23,200,2,1175,747,0.0,binning,428,2.0708753989999877
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,8fbb057e39264943a6a52c63b6f47e0b,200,2,1175,747,0.002,binning,558,2.238052922999941
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,419f3e94addd42dda7202a059f10caa0,200,2,1175,747,0.005,binning,604,1.959347930000149
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,13362c26c8064fde8d332c524d188370,200,2,1175,747,0.01,binning,658,2.0845853789999182
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c324629556844ed8885d13fd8c10ebd2,200,2,1175,747,0.02,binning,742,2.420479124000167
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,5b8588b939054153a62a1fb75c9f3c82,200,2,1175,747,0.03,binning,834,2.115654935000066
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,5d03ede5e084443cb6a0e458c232aebf,200,2,1175,747,0.04,binning,916,2.1259641369999827
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,da37d82d758c433a95e4d715a2430caa,200,2,1175,747,0.05,binning,980,2.4373831970001447
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,b2efbac1b5954eb2a0ad7cc61c0ace85,200,2,1175,747,0.1,binning,1110,2.8121716309999556
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,6e9aea1e4a624dc4864d2131b6322b19,200,2,1175,747,0.2,binning,1164,2.973748462000003
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,4a96523b2bee4a519f50542b6123d8bc,200,2,1175,747,0.5,binning,1174,2.9907300170000326
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c93fd21784e3491f91d6fe8ead3bd0ea,200,2,1175,747,1.0,binning,1174,3.131820116000199
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,ea0cdc89836c4e0eaa094e53eabb713f,200,2,1175,747,0.0,gradient,428,0.5055464429999574
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,a1958f2a65184b9c9a85d8033944d136,200,2,1175,747,0.002,gradient,460,1.0596814220000397
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,e18b0ca0bbdd46179c328a0c6eb39ec2,200,2,1175,747,0.005,gradient,486,0.8210471100001087
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,992e2ddc31874aa3a41436e1965b259e,200,2,1175,747,0.01,gradient,562,0.9830937309998262
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,406ff2d11c9f475f8f638c59928becd3,200,2,1175,747,0.02,gradient,690,1.2454896419999386
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,f030d59cac8e4ffe83f37289a3d0861d,200,2,1175,747,0.03,gradient,810,1.7288922940001612
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,9d0315f75325408caa3bb3aab30064d5,200,2,1175,747,0.04,gradient,888,2.2684011649998865
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,8b6deb92541448ad8891fcd1d5bfc656,200,2,1175,747,0.05,gradient,958,3.1851919589998943
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,48d5248be1ef4fa8b65b83e51c27e9c4,200,2,1175,747,0.1,gradient,1106,3.3849427519999153
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,442d60b2d42741ab84aa213f052108d2,200,2,1175,747,0.2,gradient,1160,2.949697244999925
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c4a4276522304ad7b42bf5bfa103c9ab,200,2,1175,747,0.5,gradient,1174,3.095295558000089
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,386b339e3fe446f592e98fecc5eafe94,200,2,1175,747,1.0,gradient,1174,2.837411946999964
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c411df5bbbc040c38754a99b0d81c1e6,200,2,1175,747,0.0,induced,428,1.5051671710000392
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,63bd15b6e5804af696ffef539f174ce8,200,2,1175,747,0.002,induced,606,1.7644301510001696
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,59acbda0f9e84f26977442174257bb68,200,2,1175,747,0.005,induced,646,1.7303891110000222
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,82a13d1bfd5241e99f559e78833fce4a,200,2,1175,747,0.01,induced,694,1.8000540999998975
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,6784e5a99e7949668948bcf0b88e24e1,200,2,1175,747,0.02,induced,760,1.920930874000078
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,a8a6efef3ec343338d4a120454bfd1e2,200,2,1175,747,0.03,induced,852,2.2924480480000966
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,8f1b3710c6ff4b03adeb8fa7347cbde1,200,2,1175,747,0.04,induced,928,2.8044739550000486
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,08a1bf8d366842e6a02d72133e927c12,200,2,1175,747,0.05,induced,990,2.6879357840000466
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,86c7b31ac8844442bebc52e4879c283e,200,2,1175,747,0.1,induced,1114,2.893072304000043
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,6b0b3ac304fd4ac0983db7f6f3291ba7,200,2,1175,747,0.2,induced,1164,3.045608705999939
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,5263e61bf34d4bb3827c3fe63eaa941d,200,2,1175,747,0.5,induced,1174,3.133452140999907
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,623ac03c32064abcba77f62fa7667875,200,2,1175,747,1.0,induced,1174,3.3359200759998657
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,4e9a7f9cb015478fa49afaecbea1a038,200,2,1175,747,0.0,perseus,698,0.023418803000140542
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,364f0a9f216a4539abfcbb07f9dbc9b4,200,2,1175,747,0.002,perseus,592,0.026934266999887768
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c943f17520634d00bedd275c28a97e4e,200,2,1175,747,0.005,perseus,608,0.02072631500004718
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,2de8afa448a745c1b0f474e0b4c56925,200,2,1175,747,0.01,perseus,644,0.021510068999987197
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,787fcafb4ae64c61a10c26daa9c54f63,200,2,1175,747,0.02,perseus,704,0.01923959000009745
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,607d8b9834f848a79baf1c99a426a6d1,200,2,1175,747,0.03,perseus,778,0.023271548000138864
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,28f1fe40f82a4ad28ec6e04cee127ad2,200,2,1175,747,0.04,perseus,864,0.02518877500006056
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,dae334d0d2c146d096f67202a1ff19c3,200,2,1175,747,0.05,perseus,892,0.02217200099994443
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,9325505ab5cd4b40be1335b1a82e8f90,200,2,1175,747,0.1,perseus,1100,0.019386398000051486
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,24e63c29a9224e71876f554bf748f20b,200,2,1175,747,0.2,perseus,1156,0.02032718999998906
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,6beff72e93f142818496f0077930bd70,200,2,1175,747,0.5,perseus,1172,0.0194576460000917
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_19.csv,c8c7395039c14d72aa5615bf1ce778a3,200,2,1175,747,1.0,perseus,1172,0.02279480499987585
