,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,90bf112e450446f5aba07284c1c8282d,100,2,577,371,0.0,binning,206,0.7867922319999252
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,cd8fb65a84a744ceb041a50a1baebe9a,100,2,577,371,0.002,binning,264,0.7736767940000391
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,ca0491d1bc4b4894887d1977988c2e50,100,2,577,371,0.005,binning,286,0.7589267530000825
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,faaff1ebfd7148c09fa3e1d01f2db209,100,2,577,371,0.01,binning,310,0.7665519879999465
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,8d385efd2cd246608a8dabd3fb8764ba,100,2,577,371,0.02,binning,344,0.8147496540000247
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,f911b2b949504d48b061626f908696d3,100,2,577,371,0.03,binning,386,0.8175655769999821
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,d112e9dff6d44db48f379d3ecab3a65e,100,2,577,371,0.04,binning,402,0.822736116000101
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,38c490aa39ea4d189926f68c998aec05,100,2,577,371,0.05,binning,446,0.8442004959999849
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,63b615dbe0d547359c4c2a479ff86f79,100,2,577,371,0.1,binning,522,1.0009080459999495
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,d52b02e216c644a593c61f7a05f497e6,100,2,577,371,0.2,binning,564,1.0898955359999718
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,8a02d76c86db4c34abe0a904c4042cc8,100,2,577,371,0.5,binning,576,1.0753931179999654
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_9.csv,6d4d17ac775c461ca3790c8fcba3d7e7,100,2,577,371,1.0,binning,576,1.0982816440000533
