,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,5859336d7b3b4e648b1b9e94f422e043,200,3,5093,1781,0.0,binning,3312,5.64076751399989
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,c13fba87fc134758b6f400b68b2ebda1,200,3,5093,1781,0.002,binning,3762,6.69978393800011
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,7634b11f490f4b13a5cb60cb25270515,200,3,5093,1781,0.005,binning,3978,7.2819506480009295
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,e4c87c3c97c34fdf8f3169ef936b9872,200,3,5093,1781,0.01,binning,4136,7.635762900001282
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,30d92845f6da4ba68fe4904ee9a7625c,200,3,5093,1781,0.02,binning,4294,7.9425643350004975
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,fb5bb8214d104be99e98e3cf58109b40,200,3,5093,1781,0.03,binning,4354,8.15719800199986
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,482fe208e3ad42e6b91834b7b541f5f8,200,3,5093,1781,0.04,binning,4468,8.541690112999277
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,1fdc280f1ca84f9b9543a5e350d79a87,200,3,5093,1781,0.05,binning,4486,8.520857122999587
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,c74f5572a1b544f9a5a8287aaca4f951,200,3,5093,1781,0.1,binning,4758,9.42061354299949
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,ceb8ba06c3c24cd1a7af0f79a141f12a,200,3,5093,1781,0.2,binning,4978,12.31399663999946
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,8b39269158ec4a949c7bbdb6bfe0f0df,200,3,5093,1781,0.5,binning,5088,16.208611819998623
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,7e8ec5343cbe45e2aa8e2b74ffaf85d9,200,3,5093,1781,1.0,binning,5092,16.230900055001257
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,25f03151ff574567a0f0ee28f6366c95,200,3,5093,1781,0.0,gradient,3312,1.1039587080013007
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,e6ac8c4104374e81874d2b1782888adb,200,3,5093,1781,0.002,gradient,3416,1.977556273999653
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,0801bd87c46143dda56e31d4973959ed,200,3,5093,1781,0.005,gradient,3544,2.721415412001079
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,f696204aa11a4d22b1a370c7cbad0470,200,3,5093,1781,0.01,gradient,3740,3.4302563490000466
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,be0967705faa476b9b1aef8b910c7a0a,200,3,5093,1781,0.02,gradient,4014,4.828935953999462
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,48f83d1b23bc456f9f1df2dd01c5cc91,200,3,5093,1781,0.03,gradient,4220,5.697812333999536
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,67f6efbd7cae4f8ebd2a20387cd94695,200,3,5093,1781,0.04,gradient,4328,6.18877167699975
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,dc84129931dd44adb0290e1029866b8c,200,3,5093,1781,0.05,gradient,4428,6.635699827998906
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,94c07543dac941a788382a4f16caa51a,200,3,5093,1781,0.1,gradient,4744,8.47502098500081
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,7878729fb48d45d1a8bf51a66cf41432,200,3,5093,1781,0.2,gradient,4990,10.139253527999244
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,c68010bb778546859071d86ef627501e,200,3,5093,1781,0.5,gradient,5086,11.07990404299926
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,2c51613be22a42f9a5c14116da48b713,200,3,5093,1781,1.0,gradient,5092,11.159917591001431
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_14.csv,59f3983fefd74d79b42f5f7560059e83,200,3,5093,1781,0.0,induced,3312,5.6262486440009525
