,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,da0b20306ba444a98c6d0fa36e32cbc4,100,2,575,375,0.0,binning,200,0.7186990090000336
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,899a3effbd68447d8fa2f674f4127bbe,100,2,575,375,0.002,binning,254,0.8469531819999929
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,44cb9ab146764522a1a170ee566a6284,100,2,575,375,0.005,binning,266,0.7994002649999175
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,e504192a533a4aa9bf2f5c57e7c1555d,100,2,575,375,0.01,binning,300,0.7663903189999246
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,a4365299c240490ba0c70581ffca04be,100,2,575,375,0.02,binning,326,0.9164072429999806
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,355216833b1b4d1bbc6027b6e65e4eea,100,2,575,375,0.03,binning,366,0.886005866000005
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,f1f578bbaf1b4f12b93692d27a3b44a9,100,2,575,375,0.04,binning,404,0.867216226000096
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,f525ffa422d54191a8ed219f3ce1f413,100,2,575,375,0.05,binning,430,0.9028606370000034
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,ce821cb05e804ed9b94176445e04d88c,100,2,575,375,0.1,binning,532,1.2308563340000092
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,5022e0598d5d43028c3ec098ea68f24f,100,2,575,375,0.2,binning,572,1.2411999139999352
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,a9364851895d48559fbd57584d3d9da8,100,2,575,375,0.5,binning,574,1.1674194860000853
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,4c821742f22841008593b7822a4c9cc5,100,2,575,375,1.0,binning,574,1.2398008789999722
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,40ab07838fde49699298e798b2ecb8be,100,2,575,375,0.0,gradient,200,0.22312723200002438
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,e3ae98712278495a85b97c1b17e8acb9,100,2,575,375,0.002,gradient,202,0.27519762100007483
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,3287cc1777f14b9a8eec2f55badf5443,100,2,575,375,0.005,gradient,216,0.3206601119999277
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,b6bb0ce4c0fc4b5ab8bbb84df2111304,100,2,575,375,0.01,gradient,248,0.3952326579999408
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,98d094dafac54235997c7fb3d1249da7,100,2,575,375,0.02,gradient,316,0.5139866879999317
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,ea89f9c33b894eb2ae91017a7583d63e,100,2,575,375,0.03,gradient,352,0.5790150489999633
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,d714d27f8dd140b7893ecfe8ef1faf50,100,2,575,375,0.04,gradient,400,0.6961602510000375
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,04d6523b2d814066bbd76f9294b78111,100,2,575,375,0.05,gradient,432,0.7876181840000527
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,9a806314e9254e438a0920dbcebb1589,100,2,575,375,0.1,gradient,522,1.0328512550000823
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,6c225ba31eb44073bf85f9407b0f38d5,100,2,575,375,0.2,gradient,566,1.1381653350000533
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,1d6636f7cec14b07b9d1eddad5fde528,100,2,575,375,0.5,gradient,574,1.1693952400000853
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,f17ff7f0bfc8408d8ff34bde9fd58523,100,2,575,375,1.0,gradient,574,1.1568231960000048
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,daf817e5892949f297d556b3ec1605e4,100,2,575,375,0.0,induced,200,0.6761697580000146
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,b55cdcb476b74a71ac735379cd3cfc46,100,2,575,375,0.002,induced,274,0.7332138329999225
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,ef7941c4a92a41daa47af1d796a9e802,100,2,575,375,0.005,induced,296,0.7582287239999914
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,418533242c464cdfaa0eacd3cbcbe251,100,2,575,375,0.01,induced,326,0.7860139200000731
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,8bd5e1828b83443897896103d14dda2e,100,2,575,375,0.02,induced,352,0.8062244330000112
