,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,dcf850d05f1c4bd48b41b51365a20833,500,2,2973,1911,0.0,binning,1062,3.9587616799999523
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,4bc9b3a43e5645389826384b57f507a4,500,2,2973,1911,0.002,binning,1426,4.954521339999701
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,224e869fbc4d4f44ba92781ab3246199,500,2,2973,1911,0.005,binning,1592,5.468568683999365
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,876ad0cf550b4889bb7cb6c87339e312,500,2,2973,1911,0.01,binning,1764,5.874753670000246
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,5da97ba3b5914d80856ca605e7250c77,500,2,2973,1911,0.02,binning,2034,6.764676976999908
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,d39b2638fdf84e04af131abdd2483f74,500,2,2973,1911,0.03,binning,2336,7.614988340000309
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,3ae2e1dcf35b44d7a685155d68b926a1,500,2,2973,1911,0.04,binning,2558,8.280913569999939
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,63c6907e23f94dd2a07e777ad5ac753e,500,2,2973,1911,0.05,binning,2678,8.771105633999468
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,0113807b34374f588fa58afae1827b1a,500,2,2973,1911,0.1,binning,2906,9.668222359000538
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,65fd6903749a4bef9a5e2a2a493c1477,500,2,2973,1911,0.2,binning,2970,9.979476377999163
10,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,ecfdb85518b84676a6f1b6ac1616a5a8,500,2,2973,1911,0.5,binning,2972,9.93330661500022
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,0648f7c96b6f4b3a936ef8d02df97551,500,2,2973,1911,1.0,binning,2972,9.983385388999523
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,45688ad030474b3f938212425155c2ce,500,2,2973,1911,0.0,gradient,1062,1.243837309999435
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,e546f2b6bcdb4056b5a6237263f3bf57,500,2,2973,1911,0.002,gradient,1124,1.7990157039994301
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,cea5ddd0e2cb40ceac00c4b03270d2a6,500,2,2973,1911,0.005,gradient,1312,2.601102706000347
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,6ade6d169c5e453887d6291b24b4bb8f,500,2,2973,1911,0.01,gradient,1590,3.679787299999589
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,65d4b962cca14f55bc179b41a1308b51,500,2,2973,1911,0.02,gradient,2002,5.491928925999673
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,ade165260db74c4098bcb9da9f12758b,500,2,2973,1911,0.03,gradient,2328,6.975130024999999
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,794c1a91d25e433581298c6c8f17142f,500,2,2973,1911,0.04,gradient,2520,7.950066710999636
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,d590d9ab2e6d443d98ff8949385a84b9,500,2,2973,1911,0.05,gradient,2646,8.717220147000262
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,ac68b8dd5e0e49968fe60299dcea7f99,500,2,2973,1911,0.1,gradient,2898,10.169138319999547
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,06d04bd8ca604bfd9552722ebcc1990f,500,2,2973,1911,0.2,gradient,2960,10.596030089000124
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,deb279d59fa0493cb919068eb72972ac,500,2,2973,1911,0.5,gradient,2972,10.501963554999747
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,2c7cf0f8bbb544468c5a2a8fee4a8301,500,2,2973,1911,1.0,gradient,2972,10.690477352999551
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,65ba9a4694714ed4a29f8fe3ff59dfdc,500,2,2973,1911,0.0,induced,1062,3.9535995220003315
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,626eaf77d9be4b8bad23b0cd4194c020,500,2,2973,1911,0.002,induced,1498,5.117648694999843
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,7edbab58766d439f8517cf331e17332e,500,2,2973,1911,0.005,induced,1644,5.7237074410004425
