,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
0,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,28c8229d34cb4722aa08dc92d47c9021,200,3,5109,1605,0.0,binning,3504,4.842380409001635
1,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,26ae7bdc9da94070a7371b4adbe7dce6,200,3,5109,1605,0.002,binning,3912,5.823329457
2,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,1cdde8c644fd41cbbabff91533fa43b7,200,3,5109,1605,0.005,binning,4088,6.192049688999759
3,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,24361459a0d14fb9810c30b8b55b16c6,200,3,5109,1605,0.01,binning,4230,6.42068513599952
4,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,9de756be570c4db79ea8be4bcd744576,200,3,5109,1605,0.02,binning,4402,6.841488739999477
5,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,2f6ad00135384155b1db3add89da662a,200,3,5109,1605,0.03,binning,4472,7.099568712999826
6,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,659d4eb0344b41569c871f17f85c6dce,200,3,5109,1605,0.04,binning,4540,7.156600492000507
7,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,be63305d2026415b98e45642296a8c40,200,3,5109,1605,0.05,binning,4576,7.247033752000789
8,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,d69f10d86a86447d8889cc86e5d0d223,200,3,5109,1605,0.1,binning,4866,7.988755501000924
9,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_1.csv,403b6f34e5c34fb2b9af43784908f757,200,3,5109,1605,0.2,binning,5032,10.25737909000054
