-4.823801314829908593e-01 -1.483384158816370313e+00 -6.424371419636969449e-01 -2.725916373299930306e-01
1.589869282489772204e-02 -1.029314192887153867e+00 -3.647386726937473234e-01 -1.867248692212368999e+00
-1.049149386161601472e+00 1.409676601960843767e+00 1.199938689912400935e+00 -1.585973140801665071e+00
-1.533582500606539278e-01 1.668826785645571187e+00 -9.968752666642989313e-01 -3.485013974709567225e-02
3.012474636723813104e-01 -7.014052527875321852e-01 5.978966914370409391e-01 1.709496322079165909e+00
-4.417047777718234314e-01 -1.509011221347907439e+00 1.089372648430410928e+00 -2.944415569009884992e-01
1.208822881440837355e-01 -1.204047241597663333e-02 -5.259662362136143798e-01 -4.908461337264122815e-01
7.661495368072318568e-01 -2.506729398402705589e-01 -3.292953032450775530e-01 -2.048450444691566480e-02
5.797091699527454622e-01 -3.345438339617265999e-01 1.678664560183986021e+00 4.724653268366953984e-01
-2.054524928714108745e-01 -1.769420305630918511e-01 1.005111278574968431e-01 3.918188120820201292e-01
1.749091497075971613e-01 -8.554319093021641729e-01 9.914810773006239863e-02 -8.648502266918572934e-01
1.391902804296609286e+00 4.827669090397230800e-01 2.056315011123314995e-01 -3.858166253645061577e-02
8.910521885507786122e-01 -6.735355854701411404e-01 6.701683457131248911e-01 -2.010616081374062836e-01
-2.086242884120241392e+00 -1.183199730540867689e+00 3.322366222864312491e-01 -1.704456155480279733e+00
3.045506431170437109e-02 2.737876955452269279e+00 -9.317458513506696738e-01 7.235414541685015744e-01
-9.945402661998511418e-01 9.922026655285354213e-01 -2.557656919391560479e-01 -1.004728412265009529e+00
1.021195937384130836e+00 -7.560463052645006732e-01 -8.667259998808439780e-01 -1.552619290823647358e+00
2.029514364348363298e+00 3.889429024059236628e-01 1.227102805845793787e+00 -1.058711621273370707e+00
-1.851587943206502163e-01 -2.019300981479106860e-01 -1.364173838115048554e+00 1.157125082781941705e+00
-2.386175400104766808e+00 1.026992146509132953e+00 5.817567362619605748e-02 -3.302623944020129931e-01
1.321621557239495370e+00 -1.873886062307847045e+00 -8.627335378454841219e-01 -1.581630082213407507e+00
-1.275855844257084204e+00 -4.587981766838506448e-01 1.235057474253903553e+00 -3.883397758472714040e-02
-1.172863960790090365e+00 1.295416771233705855e-01 4.368328142337449815e-01 6.080261731233547184e-01
