-7.460533830258677668e-01 -1.999869556861554321e+00 -8.576972752558270630e-01 2.823982755412954848e+00 2.537562087575411240e-01
1.251467198013178628e+00 -6.946878260615646505e-01 -2.013905304969374477e+00 9.063848672259580685e-02 1.098513399907187882e+00
-1.304380164369298933e+00 1.144714831618732331e+00 -1.012003058899078045e+00 -1.935694412437029277e-01 9.233022341852195058e-01
-9.132237266423609556e-02 -3.919518797761191164e-01 4.973687447839825748e-01 1.679107565072429864e+00 -6.831378348239819376e-01
-1.582577635210287381e+00 -4.123864107459349615e-01 -2.415872961438020050e-01 1.426616161254056658e+00 -6.954646654728006139e-01
5.420218303892778561e-02 -2.631568155850799173e-01 6.443920183784075384e-01 2.212567817274011972e+00 -1.710907914746691461e+00
8.081719387346658623e-01 1.122399538838967148e+00 -2.741290709755530020e-01 9.126715852815879826e-01 2.803593401474306912e-01
-1.267642870053274029e+00 1.105646257738260196e+00 -3.652933974046611021e-01 -9.571681994296016294e-01 -7.685302630579553540e-01
9.706322915183641653e-01 9.106426670701210924e-01 -3.977664768591619993e-01 -1.595832757831460169e-01 -1.562333072647167920e-01
1.398642580154708881e+00 -3.983773261978936775e-01 9.077948594505765023e-02 7.694320772498685068e-01 5.237024950124037348e-01
9.625391159654711482e-01 -2.031668428860622821e+00 -1.741321091783103236e+00 3.571335270721301414e-01 1.408436348422439810e+00
1.067075196670202342e+00 2.088455073580477439e+00 5.420796237684981644e-01 1.128949489492977021e+00 8.277882655950846713e-02
8.952396282505402647e-01 -8.298349291942393180e-02 -1.134937633127914847e+00 -3.530179336699084680e-01 4.128303028779519157e-01
5.579454038301263630e-01 -1.259666677625805198e+00 -1.657831811697155489e-01 -1.067007861269319707e-01 5.804513863735026868e-01
1.489866941549945478e+00 -1.834054692857254754e+00 -2.145289148759746412e-01 2.195827207222372568e+00 5.895537313129189938e-01
-1.838486967893210977e+00 -1.787942194423710607e+00 6.430642671329164228e-01 -5.625775310802545448e-01 -2.869385972623320069e-01
1.915862282256410642e+00 -2.676103102015805035e+00 -1.333577249234998152e-01 3.762731561200493013e-01 1.253261749672289094e+00
-1.326859694983236956e-02 1.870750727148018100e-01 2.278856826015600578e-01 -1.457250727641582255e+00 -5.008490200089179556e-01
7.240875823479431261e-01 -8.588401064849822131e-01 6.767088631398455734e-01 1.146080220107289271e+00 -1.894851811685896725e-01
9.317869512545301491e-01 -6.153425454641100467e-01 -3.956231194418278752e-01 3.089221602969207114e-01 3.055940629661859198e+00
-5.696816163695967578e-02 -3.025222478388609471e-01 2.297654943663042459e+00 2.151284940488348840e-02 1.525769902505486608e-01
-4.559504037386166164e-01 -7.641627578152172806e-02 1.342393170180190998e+00 -2.341015069461946652e-01 3.935305652159509227e-01
-2.174666139753949512e+00 6.067838762059545310e-01 -1.448961677714160512e+00 6.887555068898403299e-01 -1.786235553816630517e-01
-1.250172498357631001e+00 1.134169368500227648e+00 -5.500863742279870072e-01 -9.312838758335051370e-01 2.740056910669926293e-01
-1.417149256918811107e+00 1.073229834630843982e+00 -1.805152730766659552e-01 2.734772885082424221e+00 2.094859882545708984e+00
7.191907295591346005e-02 -4.884921291228167539e-01 6.166749653364259620e-01 2.955332542736358592e-01 -1.522325282623861797e+00
-1.173433146731635457e+00 -1.024778199465206478e-02 1.386181616805058692e+00 -5.591435387410140928e-02 -9.845091556410701106e-01
6.171671273207995911e-01 -1.799439991544523387e+00 2.473010536036924778e-01 -1.771856393560113485e+00 -6.116269472741847624e-01
4.644347429649761105e-01 -3.541648895939836228e-02 1.536334398837783333e+00 -5.720333402503223752e-01 -1.779735180111353121e-01
-9.281049027576704358e-02 -5.377528632710139034e-01 1.737864458261233203e-01 4.463764860980388716e-01 5.383635379624867046e-01
1.156268280275859928e+00 -2.040397246375023510e+00 2.698351727376657738e+00 7.749012562058680276e-01 -6.945220331276655834e-01
-9.991652462820275193e-01 -3.685347070816694104e-01 2.313646732643568626e-01 -1.256960048591956536e+00 -2.830307259958242838e+00
-5.923643613580299450e-01 5.908086641751064683e-01 -1.025910612054037330e+00 -8.128875401842922122e-01 1.012011674270755002e+00
9.298864675520860379e-01 8.434954090164753504e-01 -7.150854953312805184e-01 1.759268766886365465e-01 3.800976073230902808e-01
1.694562329837440706e-01 -7.916929345608422208e-01 -3.854922395712571115e-01 -9.926400408128907005e-01 5.170470764852064249e-02
1.553499963374024517e+00 1.577399442243275496e-01 8.049851815675957978e-01 4.910211303496050395e-01 -8.779662231504601344e-01
-2.164199520750289096e+00 -8.391952934488437765e-02 -2.183677888161668634e-01 -8.470151421273036663e-01 4.145260575276781267e-01
-6.482462362946834755e-01 -1.805469751734224859e+00 -3.121952798246017124e-01 6.820302127899608990e-01 -3.061514823734103885e-01
1.292972797006608277e+00 -6.392341802972438813e-01 -3.749945184879189819e-01 -5.542701826314930247e-02 2.046162445565428423e-01
1.277850261546911836e+00 -2.101289968294904664e+00 1.387218658525579684e+00 4.503133493114048758e-01 1.000609167452819470e+00
9.087955336633477543e-01 -1.923498611227261179e-01 -9.471939851569523006e-01 -1.385705668361119303e+00 4.153141950415337735e-01
5.899443038394914796e-01 4.196528872761757789e-01 2.002910043080878277e-01 1.431043527591546072e+00 -1.433388732038126223e+00
1.101979017436318875e+00 1.609843586712713437e+00 -2.495023367642264789e-01 2.108316158128717074e-02 -1.087065226180363720e+00
-1.630789089298732009e+00 9.426231249739021045e-01 6.890474869271973057e-02 -5.590099890708948305e-01 -2.031097671073118338e+00
2.041169109424469497e+00 -1.410629678101819717e+00 3.977964785013992643e-01 3.804974800663033729e+00 -1.203997286556980795e+00
-6.901400811775131316e-01 1.463273561979713699e+00 -1.175548467158453736e+00 6.808289527459406854e-01 5.177373807911137549e-01
-1.658670142534255820e+00 -1.346983218535802440e-01 -1.978701595463786822e-01 3.410318263188633625e-01 -9.669329455152047004e-01
2.586127349316252183e-02 -3.226293054868629162e-01 -2.270978818788393083e-01 -7.650369508990493284e-01 8.628079405915785038e-01
-1.094391146090332834e+00 -7.318213080073764365e-01 -2.047189469350313429e-02 3.163911125377195238e-02 -1.556254102266365069e-01
-2.608762379462217229e-01 4.953770372778241726e-01 -1.355328716233291431e+00 -1.443588983178115459e+00 4.349562192051531495e-01
-1.122933896515343477e+00 -9.538863484214566979e-01 -4.448830585797524106e-01 5.795713615952911152e-02 1.589107880070448342e-01
3.453197497084972145e-01 -7.600837322186780876e-01 -6.556519350731871976e-01 -1.633848529247264314e-01 4.402927734475852728e-01
2.669465207667433004e-01 -1.348733445654708429e+00 -8.850045070257434032e-02 -6.976792803024897127e-01 -8.356470380800730402e-02
5.984182435650612364e-01 -5.078484096831749062e-01 8.142572798632031761e-01 -1.476576955729419494e-01 -2.127330574760659399e-01
3.809737049068867565e-01 -1.405630850584295599e+00 -1.567161202316881496e+00 5.555516960136438476e-01 4.296264845224683215e-01
5.356108784613156093e-01 -1.243035853169826677e+00 -3.358268789888693012e-02 4.385674402735463273e-01 6.795705078214696604e-01
-1.579758061970728322e+00 3.636768424733395344e-01 7.052610809729675800e-01 -1.154917622039156877e-01 4.831683742585183294e-01
6.682020017943944568e-02 -3.660155662310226043e-01 -4.504860611156206174e-01 -1.178523386515432314e+00 5.670477518875677303e-01
2.240933193733030127e+00 -1.305623804696876666e+00 -1.679703423008615637e+00 -9.902994199973363942e-01 1.773844968039307857e-01
5.899731032207899961e-01 -4.953035096368971213e-01 1.187718556846873996e-01 6.025728009614501612e-01 -2.554280673795115142e-01
2.604235435849827085e-01 -5.545747433823181582e-01 -1.320198445604414683e+00 -4.033253809502969633e-01 -3.795358208794467059e-01
-8.153829232225860979e-01 -8.071421280427815148e-01 -9.253906655257929659e-01 1.578848366662100738e-02 1.761270127767447513e-01
-1.180292742256306537e+00 7.350951976114588060e-01 -2.631909149168381590e-01 5.469465036019422605e-02 4.672733359646406015e-01
-1.199718839878881171e+00 -2.567380104800883259e-02 1.248352910740959665e+00 -2.629838275852718787e+00 -8.307735395086025543e-01
-4.525129848717811543e-01 -5.146875023063338661e-01 -8.402321107884901108e-02 -5.567701879304075563e-01 -1.577357171522420831e+00
8.981063651088868616e-01 -5.911766642288820428e-01 7.916897421880993990e-01 -6.224417343070938191e-01 -5.285604733288571389e-01
-6.620871833105426152e-01 6.707107853727360958e-01 -5.739557120170784010e-01 1.449158020415617365e+00 5.524060139593572893e-02
-1.043187714425625412e+00 -8.965134794196802925e-01 1.009785745342263841e+00 -1.358856097498818194e+00 3.128075366536835905e-02
-2.500018369659387396e+00 1.108749279356047390e+00 1.126818871382537557e+00 1.252485594155004212e-01 -6.628595520791769058e-02
-1.357478796992045156e-01 -3.184217586867215538e-02 4.032403029194825406e-01 -1.027757405154573034e+00 -6.946558427067574260e-02
-2.290162639879950390e+00 5.714243902232409855e-01 3.504072994476851305e-02 -7.268835741078330526e-02 1.587098602176812312e+00
8.132969746918857767e-01 1.977927102830941752e+00 1.190311849944297728e+00 -1.486954211842685114e-01 5.750385332713469078e-01
7.398841693649564899e-01 3.226709102292312226e-01 9.807679142840407538e-01 -4.885194673811358301e-01 -6.102133049239998330e-01
8.877600588253112823e-01 -7.100653779853062231e-01 5.150675329039167138e-01 3.532047026738238671e-02 -8.558511198461417335e-02
-6.736674469348777894e-01 -4.053426600907861221e-02 -1.337394445317919844e-01 2.576225159043057378e-01 9.832507440963940415e-02
2.182708671782305487e-01 -5.391213045016441940e-01 4.961252618134973785e-02 1.543694739721823028e+00 1.709939889313161432e+00
-9.241372884377122565e-01 -8.113464406900353643e-01 1.524912535038890349e+00 8.973516275448241153e-01 4.175554744344308622e-01
3.017097867579532799e+00 -1.493107954696643869e-01 7.950320217962210112e-01 9.451741884811050154e-01 1.358954058101027096e+00
-1.816182044008133600e-01 -2.228867043378379709e+00 -2.231232421558129453e-01 1.121512618363188635e-01 -1.018003664910075878e+00
1.192871069067784756e-01 2.473168156958657493e-01 1.500167298475743871e-01 -3.529412251086376795e-01 -1.597045439071213435e+00
7.737619181985122552e-01 -2.659060086578155513e-01 -1.694819119877545965e+00 -6.608746697878138399e-01 5.523804945335775152e-01
5.940140595814873414e-01 -9.214999154332403908e-01 5.521564047973572809e-01 5.713912113270480653e-01 -6.893227123811921375e-01
1.243339601382869475e+00 -2.132685923037946074e-01 -7.728669430700697562e-01 -5.704530012237571390e-02 -6.229191702470344705e-01
-8.401921207590443141e-02 -1.618314409848443658e+00 -1.057608819456699933e+00 3.869198832945439648e-01 -2.206675990874562121e+00
-1.147938276970224436e+00 2.047356947172351394e+00 -1.036219827355911935e-02 1.255553395294635791e-02 1.975705598276536135e+00
8.347854973059865014e-01 1.891622172483173603e-01 1.321363174779808525e-01 -2.886250410904850572e+00 1.479938360757682703e-01
-1.284047943864839780e+00 1.707809327234712349e+00 -2.866792308655649713e+00 -8.236048589946143306e-01 -3.037971697361820933e-01
4.217925807571474839e-01 6.171007123854551635e-01 -5.695173264130415358e-01 2.098421552047702310e-01 -1.045689766144519695e+00
6.791055901773628278e-01 -4.496238899107222187e-01 -4.085804050072597282e-01 -1.000967945245359036e-01 1.047007344546639906e-01
5.389986804112925634e-02 2.219643334712652294e+00 -1.110101703779981186e+00 2.350246453224984211e-01 1.946177383890465018e-01
-1.582987422000425304e-01 -2.803575113269853314e-01 -1.180934502467243297e+00 -9.011442055299508924e-01 -1.394237536562086044e+00
8.087233974222827193e-01 2.785538472918737130e-01 -3.265802891027894672e-01 7.904195655257150177e-01 1.699565787362842029e+00
-8.212768777521900487e-02 -1.219819661058687998e+00 1.116910898976855915e+00 4.872674529683887479e-01 -5.206108319314554089e-01
9.931643508988644564e-01 -6.224940838990541264e-02 -1.649552770421033987e+00 7.964465078538528475e-01 -7.530525487446147748e-02
-7.993143686574516460e-01 -1.042889566174604488e+00 8.841156630082623591e-02 6.237591384795536653e-01 -1.695335391587233342e+00
-9.506251541504847635e-01 -4.953754884294068184e-01 -3.198633656004283843e-01 7.662412545575078560e-02 5.165779097072265014e-01
4.712408972480824354e-01 -1.085997246546141076e-01 -1.204581912430810586e+00 1.874190235362077850e+00 -1.928065210060248447e+00
-1.488149974771888706e+00 2.803138797334273624e-01 -1.282314369614873995e+00 -1.866207712985431755e+00 1.050732007064439033e+00
-1.618639366131985780e+00 4.687723956307006112e-01 -3.731115671934357447e-01 5.197151593448556817e-01 -6.313441053358577193e-01
7.268986738005540627e-01 -1.653512019948429446e+00 1.282314031728914339e+00 -9.507358457978941635e-01 2.595413670621390945e-01
-3.677210933491937839e-01 -2.269561671580096196e-01 1.149471217916782750e+00 -2.862314850256691745e+00 -8.849309245469043628e-01
9.661723652648329663e-02 9.467461275451959368e-01 6.535356145799939842e-01 2.442808524854485075e-01 4.675290996656514819e-01
-5.335404997231378843e-01 -1.423146175050919560e+00 1.619671519502949186e+00 1.007721786579217182e+00 1.577693062955281889e+00
-5.983735056832987231e-01 1.831948594332476254e+00 7.595924527488958633e-01 7.197337415396682925e-01 -6.799749650277575608e-01
-2.326427384545423638e-01 9.600341976584668702e-01 1.444234142515885555e+00 -4.032831006912561134e-01 1.955798402824565074e-01
-1.331538066789818453e+00 -1.949262117530951688e+00 -1.416860083241591406e+00 -3.914975227129888213e-01 4.411947331532864447e-01
3.373028843695126122e-01 1.548875194985331660e+00 -3.184963090338621683e-01 -3.427887113578092504e-01 -5.141881089015150064e-01
9.217474934683869692e-02 2.803796201797990495e+00 1.076297046665445789e+00 1.100304741089118243e+00 9.125121360612333810e-01
