6.463053377449087256e-01 -2.925071120000308333e+00 -1.190034721102485094e+00 8.714737494171714838e-01
-1.168528328157315554e+00 6.659409409748197062e-01 -5.840838743529098709e-01 -7.100128962508241992e-01
-1.720009105895130563e+00 9.752013221158026823e-01 1.172181403415367251e+00 1.093170600319733232e+00
1.649616005811223307e-01 -6.019529800320602142e-01 6.392737121800812217e-01 -8.200972007054005974e-01
-8.329967293298695674e-01 7.026878325211775023e-01 -1.258735578476243511e+00 6.646451194359988268e-02
6.262233074593707149e-01 1.386831199566956885e+00 -4.051211458435337032e-01 2.285985188546982627e+00
3.516038541362807579e-01 -6.441320558173277977e-01 2.496468161995160362e-01 7.610980748519547978e-01
2.951132444523301701e-01 1.080593121264669110e+00 -7.866688119763275422e-01 1.861185592455858684e+00
8.531494652586500693e-02 -2.761742375643975178e-01 9.476116841555478620e-01 1.052751027205438561e+00
1.731673495681353980e+00 6.706240284969114396e-02 -2.054429529439262825e-01 3.036322232041421265e-01
5.403708475697033276e-01 1.047492514255516483e+00 8.324449260336233558e-02 4.094665153329363899e-02
1.862554948338763505e-01 -3.534126503309549805e-01 1.754540982333644694e-01 -1.411978471198404916e+00
-1.428455343013189216e+00 -1.416023165755644131e+00 -1.002626416470511650e+00 -1.536730837076666356e+00
7.910039388654590553e-01 3.152970854741702911e-01 -9.255739388723325245e-01 2.524737804672314012e-01
1.226171421017314245e+00 6.012148973802120544e-01 1.145747054477726845e+00 -1.656735134631915241e+00
9.575781960891138755e-01 8.903935268599019182e-01 -7.589905132327897652e-01 -9.813378165988759227e-02
1.182115634317629782e+00 7.455070854730108110e-01 -1.695521959470949636e+00 -5.267644032317141400e-01
-6.485212026346427461e-01 -5.155458946088919969e-01 4.025842036357230036e-01 7.654455617219013686e-01
5.500506139012861784e-01 4.443820740720947488e-02 -1.634285300197479529e+00 8.628533998687105688e-01
3.762822996824881083e-01 -7.087215566927179689e-01 7.223277651204416117e-01 5.295412881159295981e-01
-5.881455442271622536e-01 -1.465990773800181168e+00 -9.050958302530565103e-01 2.395994332495565704e-02
-9.008354508870544120e-01 -1.884357391494327350e-01 -1.151781627404013353e+00 -8.743486742171224790e-01
-1.054907986288941446e+00 4.596152452133524524e-01 3.296880331021049937e+00 1.126126595303993838e+00
-1.245477544092150612e+00 -1.065997066915425062e+00 8.953906743623271103e-01 -1.383661731130637396e+00
4.047550826051848349e-01 2.061196717304388526e-01 1.513663260599726668e+00 1.110426235265999040e+00
1.517898882960958096e+00 -2.131068340340157352e+00 -7.250281076393202406e-01 -9.589839289629650265e-01
-1.867746506545505669e+00 6.584103561826877282e-01 -2.593445082709604568e-02 -7.775709936216295137e-01
2.325159211310341867e+00 -5.890664360228481389e-01 1.304296307286058609e-01 -1.350524460185612341e+00
6.140183242654115858e-01 -1.164059286606581312e-01 -1.150921956573409899e+00 5.783395297638472821e-01
-8.240957366899004377e-01 1.141232372060355438e+00 -4.493188584626467419e-01 -5.439989183003220985e-01
1.227814346480389451e+00 -1.188004790042893610e+00 4.827815559357794273e-01 1.349918795209206435e+00
-2.449531235208859681e-01 9.053170954917907354e-01 1.217632609613991557e+00 -1.592898299266767070e+00
-9.252320329660427278e-01 1.482132753836760269e-02 9.823859457828625352e-01 -3.539423371613856784e-01
-6.954200321815023900e-01 7.362930430716869701e-01 -3.954351333485954800e-01 1.594614509882321118e-01
8.660188644547732739e-01 1.061685738798199052e+00 -1.056577216924782903e+00 5.796717387905113705e-01
-1.707177601068821104e+00 1.882849159599626399e+00 -1.255764929103622363e+00 6.654472824466903802e-01
1.730192839882321421e+00 3.482489007574858242e-01 -2.504155480818554214e+00 6.168949358621784729e-01
6.732481080014559582e-01 8.510283749062697023e-01 -1.879239578197944294e-01 8.663366633277669315e-01
7.231739400407524165e-01 -9.770305154378009505e-01 -3.384922499109317973e-01 -3.370552366746721318e-01
7.970449042984281141e-01 7.984522212012229447e-01 6.786817520061587394e-02 -4.187110342610133040e-01
-1.055972768816337615e+00 -1.776177434732460148e+00 -2.692579501604803305e+00 4.964742982029585194e-01
1.498056775416217068e+00 -1.154990864957292640e+00 1.110895177540657253e-01 -8.099141167581582756e-01
-2.914398338905250796e-01 1.875434671225182370e-01 -4.790021320552344947e-02 5.386974415121346116e-01
1.292065332391663102e+00 1.107237744488508646e+00 9.308826671603324110e-01 -8.779840275234876423e-02
1.165257266630807420e+00 1.289075462664469818e+00 4.509286627573121375e-01 6.819220756834717401e-01
1.301871061463763635e+00 1.417675775960313356e+00 -6.703737299250360770e-01 -8.851293742982191404e-01
1.187318081346691478e+00 1.258192458225073196e+00 1.609944746421518857e+00 6.770841427409467483e-01
1.103794198300706908e+00 -1.257498719473319149e+00 7.321289120039372600e-01 2.283595143983551345e+00
-4.917184060027088299e-01 -2.478951383725459534e-01 1.224807611428113896e+00 -7.261551261557488424e-01
6.257480249616013124e-01 -3.751971837759521811e-01 9.356330844409325165e-01 -1.121584928547656235e+00
3.582879995479926749e-01 -3.700661534270245356e-01 -1.072950494797345389e+00 5.017962598146725323e-02
-1.449548841794089160e+00 1.455067140641932433e-01 2.028212286780055329e-01 -6.221144270200835713e-01
5.177389786849337927e-01 5.448244876628483002e-01 8.206143687790173891e-01 6.832140757551902199e-01
8.110857239006632469e-01 -2.573677269858960504e-01 1.501619392057309987e+00 3.991890065483803540e-01
-6.397900945566743769e-02 -4.688413577131752552e-01 6.373475342885128736e-01 1.139643538264230038e+00
1.220539818668413545e+00 -4.936433434498092576e-01 -6.146691237499697369e-01 -1.701327044473893157e-01
7.611690817242051654e-01 9.393023360476873140e-01 -1.730003726592709290e-01 -2.880789206267820868e-01
3.102255545883919052e-01 1.733932483561490545e-01 -2.337967038899763317e+00 3.025702291964946777e-01
-9.360190799736328726e-01 1.039148307622653311e+00 -2.461901219904004401e-01 -3.153630089239112255e-01
1.001476229278364105e+00 7.044743051647369692e-01 -2.928144575964527485e-01 -3.321051465494668231e-01
1.000170539304995158e-02 -1.016245026049098915e-01 1.302447216532933161e-01 -2.830561286168695734e-01
3.954305098318646600e-02 -7.403201520857334572e-02 4.896976023147392443e-01 -9.551238517022430097e-01
1.499707833171677551e+00 -1.277532562472512234e+00 -2.403482946636634754e-01 1.464937151871634091e+00
-1.873543108732825813e+00 -5.852306598049503705e-01 6.787786659840706616e-01 -4.182867428704291624e-01
1.458839263597080382e+00 1.162455415635959666e+00 -6.232915803647480768e-01 -1.408594868511811420e-02
-1.537243704082187357e+00 1.341006691953972041e+00 1.035680094240384097e+00 -8.046503052686208024e-01
-6.842001006063249680e-01 -1.471087420805700929e-01 1.341922970984394725e+00 1.090469184515576312e-01
8.693902247483910051e-01 1.206522582250565412e+00 3.331107718528448225e-01 -4.250047995892687336e-01
-6.789124144157527851e-01 1.281315933414743702e+00 1.091186234707574698e+00 -3.292170104192701507e-01
-1.027627498584024801e+00 -4.816985066754397304e-01 1.212115160305095696e+00 -1.281472184157833594e-01
-2.792334872823222236e-01 1.357016767117067868e+00 3.215047750725680831e-01 -2.242576234257913192e+00
-2.945405320472188060e-01 6.528235664646301339e-01 -3.263749537326335326e-01 9.230833458537953673e-01
1.163681315116844361e+00 1.795637924377791739e-01 9.109960849143496908e-01 -6.263719640320490889e-01
-1.972636252091906739e+00 4.050752191557572823e-01 -1.950340445450184090e-01 -5.689592737919105803e-01
1.043646486519423489e+00 9.824542049266667965e-01 -6.385891947826417558e-01 8.568270337561397776e-01
-5.449201658921620783e-01 3.456557276478026686e-01 6.367189587799169104e-01 9.005637487549548181e-01
-1.712146894524189111e+00 4.541365719714274274e-01 2.942509421946437054e-01 -2.642192502356565775e+00
4.044873481523410252e-02 -2.364533862282514498e+00 6.020129227065912358e-01 -5.439488428408377763e-01
2.899392737018063215e+00 -3.025017087182333975e-01 -2.003949015451462312e+00 7.821974001266223109e-01
2.753882023889915764e+00 8.516359369547976677e-01 -1.626702476427454913e+00 6.064353496226170259e-01
6.629638165307398801e-01 2.204864184672965965e+00 8.342519363576692548e-01 -1.329780559204761348e+00
2.640945920876764941e-01 -1.140652023147385785e+00 4.462102998398473908e-01 -1.332867302541230314e+00
3.818900394124234432e-01 1.550359552450654599e+00 -1.624492575722884524e-01 -5.743479638371151719e-01
-2.775506769902619797e-01 -6.825197280414448953e-01 8.692608308226799085e-01 2.792681198969881318e-01
