-7.187342132032531472e-01 -1.188674159857772361e+00 -2.000052164420230705e-01
-1.535440225055206165e+00 1.343648084460846714e-01 -1.527007243261249703e-01
-4.929533686214786492e-01 7.365812882024036501e-01 2.761618330432932922e+00
1.230170093984733093e+00 -1.537252823921673173e-01 -4.260082455216264163e-01
-1.248268181936915827e-01 1.680259587624617579e+00 3.949045390185915716e-01
-2.289910936442760003e-01 -9.869189683809684865e-01 -1.081020015920796995e+00
-7.747878105801119242e-01 2.369075379514911095e-01 2.931540815380928033e-01
-3.793084079415173226e-01 -4.124662632505843307e-01 -4.820894346987141810e-01
6.058605393581978360e-01 -1.255229867210440331e-01 -7.439571804241104092e-01
-1.010398603205590717e+00 5.593705907703664382e-01 -1.592859324542796329e-01
5.606975502116342547e-01 -4.269644159579754628e-01 -5.987454494347742295e-02
-1.763344477002220856e+00 -8.054483907593336101e-01 1.390263154589531924e-01
5.429736908477733603e-01 2.392746428575956777e-02 8.872759807025546452e-01
1.384974696058546506e+00 -4.922794202693505095e-01 -9.472628144439763087e-01
3.118920325745316302e-01 6.436370838540567130e-01 -4.727742768105149679e-02
7.756780517464951785e-01 1.330417389667061911e+00 1.221492804715500341e-01
6.195958821248243042e-01 -2.789091725379326259e-01 3.058541662130188632e-01
-5.219276792807965304e-01 6.996314454246903569e-01 2.136438905293189527e-01
-2.057262467824533481e+00 3.220293382571998708e-01 -1.064515655074640410e+00
1.056668262381701195e+00 3.463592637357398862e-01 -6.796651204152449610e-01
2.954714993787107558e-01 5.837854040659632426e-01 -1.219052214359460207e+00
-9.147465705825768012e-01 -8.576097226877378299e-01 -3.739834469464464184e-01
-1.658243145229145454e-01 -5.040472144082933648e-01 9.783964619025967702e-01
2.249926685384380232e+00 4.849301014418026107e-02 4.230135403956964413e-01
-8.747012967697642694e-01 1.210300696502017770e+00 6.228894366086903250e-02
5.484795486679869825e-01 -3.719373180090166930e-01 1.824785106826925851e+00
-1.377660936736007313e+00 4.503673442320396125e-01 -6.339842869447630536e-01
-9.729263422156819718e-02 -5.779854443089028626e-01 -1.341502995389114855e-02
8.649513291020921590e-01 3.534975910015218936e-01 7.529726893830859247e-01
7.308900910148470320e-01 -9.881056323343869741e-01 -8.647224399491705571e-02
-5.280504327231028139e-01 1.146484330852900468e+00 -1.856649150291854733e-01
-9.095095110875025535e-01 -1.472722403260383894e-01 -9.938705940907115455e-01
1.163115583317553048e+00 7.580170893397480958e-01 -4.620598492069012964e-01
2.942279857154876388e-01 9.074420889968420889e-02 8.447002314822622537e-01
1.000253456232210458e-01 -9.840462215140765023e-01 -7.245532126332235867e-01
-1.002919265416124750e+00 -1.240818748155947837e+00 -1.370903030006193513e+00
5.319017755677243331e-01 2.130412422061043164e-03 -6.773768134253381305e-03
6.145484610990711166e-02 9.372051000677297239e-01 -1.054048175173571966e+00
-1.244226128673951548e+00 -9.776176466492492168e-02 1.805615194086241715e+00
-1.721688274779855643e-01 1.679590124296264086e+00 -8.848385259259016200e-01
6.979959477911420462e-01 -1.638559422678919908e-01 -1.346234712466904737e+00
-1.931382126467629856e+00 -2.080226840491243845e+00 -4.472160499577986226e-01
-1.270553593222099931e+00 1.008894999290836036e+00 -1.165383679321508437e+00
-4.460506758810335870e-01 3.630407142284410860e-01 -5.627315948836278947e-01
-7.655506512616089276e-01 -1.098638181832354288e+00 1.263108458071685813e+00
-8.949672470233096533e-01 -8.535277956260782783e-01 3.005910654536464999e-01
6.809684602933803177e-01 1.126386720486791448e+00 -1.269101844524183509e+00
7.844818538489793935e-01 -1.168984760667889367e+00 -2.042785095194711520e+00
4.363021397447184868e-01 -4.289479574704043729e-01 -5.296337593956558232e-01
3.302887816725439962e-01 8.574517962560854745e-01 -2.059305880012791412e-01
1.041627808761130147e+00 -7.442125463925527429e-01 -3.435915949492452520e-02
-4.692620444436400029e-01 4.236336427246470415e-01 1.423430453137252139e+00
4.618875891216199236e-01 -3.192102538092975866e-02 -2.587469861658346360e-01
-5.869837225066576458e-01 -6.916066000118222812e-01 3.895210086489232504e-01
-5.716911839451362942e-01 7.742925787822593220e-01 -4.615142382457486647e-01
-5.327247036761008081e-01 4.030675618432495999e-01 1.119058365843672020e-01
1.543262253719845711e+00 -3.219487887875047138e-01 -9.583973656316158163e-01
-1.076305030985198030e+00 2.052971626270133909e-01 -5.498477273320060421e-01
-8.457511625637451624e-01 -4.431573837167466778e-01 -8.761884336334133661e-01
-1.109765418123006331e+00 5.141203407622860766e-01 -1.187526837639122146e+00
7.682423609879527326e-01 -3.383632360351184615e-02 1.586495965032220568e+00
-4.328423844333366688e-01 -3.614654730614743627e-01 -1.340192509126346909e+00
-4.354727017549333556e-01 1.019228620370484784e+00 4.289062112998149323e-01
4.136109174470059546e-01 1.940592379594397121e+00 -1.143351733065680387e+00
-4.543385626719304571e-01 -1.080254836379906380e-01 5.942346919775228775e-01
-6.398612569697816888e-01 -1.615791967025979936e+00 1.771240998618421214e+00
1.522787730573082587e+00 1.473078780684339839e-01 -7.117598057966976199e-01
-1.221606195391309185e-01 -1.042264294661176427e+00 7.551288097285305256e-02
6.347376006879882349e-01 1.743032367866048649e-01 1.243497162905957909e+00
-1.021731399682741515e+00 -1.791688273507124896e-01 -8.803035376746827234e-01
-9.794747964720047773e-02 -3.160609519118950939e-01 8.637247516610920828e-01
-2.151764568084441887e-01 -1.024166560170177265e+00 2.190323513344235362e+00
-1.214963197300687359e+00 4.755913269764372453e-01 -8.974388468317182621e-01
-2.264459090841383082e-01 -9.104230038311790230e-01 1.437763600786058138e+00
-1.056551185600455689e+00 9.470066032260739952e-01 4.128293229314904805e-02
-9.902967009031660162e-01 -6.268526299705448057e-01 -8.505288420047247833e-01
9.935684299692986166e-01 -1.000898258669489671e+00 -3.224577195366796767e-01
-1.446604381687983221e+00 -1.087302002357156017e+00 -1.021525473325407773e+00
7.087019942336084677e-01 -2.340207605567648230e-01 2.390224674330745647e-01
1.985960901390939337e-01 -2.389465763497669037e-01 -1.216634229891842223e+00
9.032523436446988629e-01 5.554744465781806806e-01 -4.299407050684487808e-01
7.170347411431852169e-01 -1.084966164936720379e+00 1.658214146105267517e+00
-1.855829843149595093e-01 -9.457817864089388404e-01 -8.304099110458456057e-01
7.160435501636257527e-01 -9.288451133970546669e-01 -4.808910974282968459e-02
1.475574077961919021e-02 -3.207052566754353129e-01 -1.360574206413917686e+00
-7.771712259969344450e-01 -1.017251844471262157e+00 1.073564319362883213e+00
-8.774584723360207006e-01 -5.402206052093461164e-01 6.401095508181565696e-01
3.862439645314308390e-02 9.769984650615239075e-02 7.451075865053927716e-01
-1.163931693750360763e+00 3.576832446948990385e-01 2.045597404513427531e+00
-1.360767250438829512e+00 1.558573559097425010e+00 -3.994170083588493014e-01
-2.423050907930749398e-01 3.693096844680922031e-01 2.292997319513387366e-02
1.623511537077450828e-01 -3.255764670259153060e-01 -1.796171894663366742e-01
-6.485751128747828664e-01 -1.137312559621080021e+00 1.475316361338316673e+00
-1.314925972009045596e+00 -4.194424721082901097e-01 7.003317886269990744e-01
1.669754995794131003e-01 -1.112865706291758849e+00 8.360139665176610224e-01
-1.866160558188825425e+00 7.983528789408210757e-01 -3.236526530587903183e-01
-4.181912890288481122e-01 9.533935647399797153e-01 -5.244949920734826715e-02
-1.063808276583080026e-01 3.155707405937094867e-01 6.866438049430152457e-01
-2.857565667495474138e-01 2.814836221650266479e-01 1.102857714567652136e-01
-5.042637818110659031e-01 -1.520592819952664154e+00 6.785434503768378485e-03
4.129970892956273953e-01 3.302958627282432946e-01 3.917712250998747203e-01
-4.774549660669568513e-02 -1.909872694850408281e-01 -1.154705393424023452e+00
-5.994445228702552919e-01 4.021538729810609225e-01 -2.082336058091160402e-01
-1.368563558687596826e+00 9.596995375782295667e-01 2.540858018596355183e+00
-8.097047734414773990e-01 9.629439295024466716e-01 1.014428950782567007e+00
5.944634189278530378e-01 -7.926257489258571320e-01 -1.131848504211826166e-02
1.506997988474781947e+00 -3.390045050360508405e-01 -3.710067160135390590e-02
1.349107688690580842e+00 -2.419552797436566927e+00 6.284721049271970728e-01
-3.277726622002358897e-02 1.524757549644997656e+00 2.260042511185468006e-01
2.945117357353407517e+00 -8.457051579014787657e-02 7.056021672819385859e-01
5.127797562384905916e-01 -1.944137002631787514e-01 -6.760376125345389786e-01
-1.786172278466765295e+00 5.852094941377345982e-01 8.787042513693836820e-01
1.218343465997888897e+00 4.934522763359479036e-01 7.626514107559415612e-01
1.503862370515376634e+00 -1.867742748104975981e+00 2.183056292379471630e-01
-4.051680556274248057e-01 -9.416577870033786546e-01 -4.697503408011269865e-01
-8.002817547203924242e-01 -6.777690523865226302e-01 -1.684713585351845566e+00
-4.768932587093784314e-01 -5.101393435594524517e-01 1.688169352737194595e+00
-1.204321741906182019e+00 7.820549596862348407e-01 2.942094617087686603e-01
-5.692745000124065369e-01 -9.351487231638777597e-01 -2.243541773483009205e+00
-1.011037751494368253e+00 3.388331137565894768e-01 -5.831816178578936860e-01
1.632536579728475004e-02 -1.083633059878719440e-01 -5.248767726144158985e-01
8.195936261817072799e-01 -1.597281719335137851e+00 1.984296124783810067e-01
-2.232492428103753368e-01 1.114977369466476631e+00 1.595072632454699324e-01
-9.266199286187680739e-01 9.386192110049028370e-02 -1.007922495160011866e+00
3.995403724932679035e-01 8.638660750691063983e-01 -5.302980161353614275e-01
2.864115220600297329e-01 -9.031427511410491382e-01 6.923806129016589761e-01
1.055352945490720451e+00 -1.194338222256543069e+00 6.143272470066503121e-01
-8.099988432295736063e-01 -9.836723992265284933e-01 6.720369757101599673e-01
-1.072111308654815076e+00 -6.019430691258169652e-01 -5.719625374334622592e-01
1.278028773697321263e+00 -1.182757090004937339e+00 1.280422758239865733e+00
-5.297729835302661394e-01 1.304007892857287076e-01 2.148247944547756749e-01
-1.775112291837827316e-01 7.983812973345791875e-01 -1.169862593386762795e+00
-2.269508404360221776e-01 -1.438143429140860685e-01 1.013824431982044860e+00
9.224855965640641475e-01 3.497563203819342714e-01 1.803869573672673754e+00
5.248849847510425048e-01 7.582871510883828492e-01 1.165769983014770944e-01
7.293764636572678262e-01 -1.206005175145312913e+00 -9.978687041874124697e-01
6.976153290421374664e-02 5.199345673096103515e-02 1.586056156710014819e-01
-4.122291389275380413e-01 -4.160801206481828385e-01 -6.452877468867951327e-01
-4.079854721846117305e-01 1.260274420881695834e+00 1.297511719044214251e+00
1.418260635673844194e-01 9.870829862852295022e-01 -1.119027034212292993e+00
-2.792925265069242102e-01 7.549483406603624269e-01 -1.711422720495169081e+00
-9.615303797540377673e-01 -3.110074397501672028e-01 1.151237298114162311e+00
5.931265370946412485e-01 7.809697496093747082e-01 -5.268831480482351684e-03
5.979380198722683559e-01 1.916717960447434921e+00 -1.033976573992583248e+00
-1.397198810319703499e+00 4.863223633116468547e-01 -5.677438710398374777e-01
