-4.684791877696867779e-01 -6.231766719251727871e-01
-2.131239791702479458e+00 -5.045554773381805136e-01
-2.076919928817903216e+00 1.656818461421158128e-01
-1.792501846782587061e+00 1.321921930183406202e+00
1.577012330496037729e+00 -1.504643543866155841e+00
1.245298061795090172e+00 1.632826203426364531e+00
-3.192207348900250041e-01 1.471815191269193468e+00
5.882003365119162774e-01 5.784978344383074900e-01
-2.338031799987256409e+00 -2.331498139474868711e-02
-6.075361382188058101e-01 -2.673986218138902915e-01
1.440959089768243828e+00 -3.702133565384595204e-02
1.597766104386021180e+00 -2.023387097290341163e+00
-1.050825441995647758e+00 -1.439952005798915025e+00
1.466109448917781499e+00 8.837885941532067635e-01
1.968142761861699577e-02 1.612555656391485570e+00
1.551833674343563896e+00 -1.569306929055324096e+00
5.231267526772458432e-01 3.469291451747743560e-01
1.420624408712352515e+00 6.073332530404840224e-01
8.982401742473298256e-01 2.920858198220035451e-01
-8.196347929464593562e-01 9.778301586082221997e-01
-6.125841623866008501e-01 -6.902232001564316821e-01
-3.393255719636110723e-01 1.264500525907602757e+00
-3.617663276265017935e-01 3.352783865481749892e+00
2.428464550414487721e+00 1.649417290201768749e+00
2.657504697478356437e-02 5.866194283281720434e-01
1.828702599957844344e-01 -1.542791199338111818e+00
-1.178823752487146548e+00 1.279166459538265910e+00
-6.768956154004447390e-01 9.761482940283382481e-01
8.481285269685188144e-01 2.480304146910886354e-01
5.366686334516639345e-01 8.923423816812539600e-02
7.318127670662455397e-01 2.662873384313200753e-01
-1.050596549388699147e-01 -1.977293779074819902e-01
1.254471560732549895e-01 -1.566033447283224078e-01
5.890830893201655094e-01 4.342470627593230104e-01
-7.798799993198128888e-01 -1.773052779432803039e+00
1.184555599422888017e+00 7.675394537255719740e-01
1.911009972856153372e+00 3.149359522262164535e-01
-6.968101898117897708e-01 2.132981687353997291e+00
1.080273510729993364e-01 1.529512614563011352e+00
-5.379330055091000595e-01 -6.475034974326343562e-01
-4.903246595616723158e-01 -7.571328770799332641e-01
8.715288445727911171e-01 4.343249868145689918e-01
3.828949581888910908e-02 -1.999701700484650957e-01
7.145490540667487345e-02 3.914544507386241018e-02
2.281492972539141295e+00 -1.037737637989263551e+00
-2.870319471390178068e-01 -7.642389851549719060e-01
7.571989134859083981e-01 -1.585940494133838641e+00
-3.330455382063858827e-01 1.442421870551426233e+00
-6.722847368962727721e-01 7.293526847642800570e-01
1.362177434789320074e-01 8.899745724855309126e-01
-2.379467813282472033e-01 -8.722785387068835439e-01
-5.250787013384717872e-01 -2.365703252664985989e-01
3.759993626318035576e-01 -1.675740265647921889e+00
1.372451569042459907e+00 -1.116002072543443191e+00
-3.083600386411237126e-01 -7.847030822274806416e-01
1.007658012222809374e+00 1.423011138551295851e-01
1.227515756506971201e+00 2.322628740952825677e+00
6.782100618604033349e-01 -4.076057306685132442e-01
-9.504065671228587586e-01 7.506302761967182935e-01
8.818636213143854485e-01 -1.178365745930054054e+00
2.161224218629737681e+00 1.473913953503931618e+00
2.341060545148191618e+00 -1.133173499088023339e+00
-5.316849416196798607e-03 9.730308760032024828e-01
1.843858808973404706e+00 -1.346395053365689209e+00
-8.390632057827069890e-01 1.472517003841314676e+00
1.566288729748478437e-01 1.451650820497086603e+00
9.729338284851625218e-01 1.519063815945591811e+00
1.208655006900025475e+00 8.563278952634809649e-01
-2.369035352891848412e+00 1.771495794238012733e-01
4.015124083074537720e-01 -1.156233382642389840e+00
-1.907079431397947555e+00 1.249790667240363806e+00
4.563142815636039851e-01 8.608533480402701388e-01
-8.432265023723717334e-01 1.047984703608792589e+00
1.455653032337583364e+00 -3.841478282048699788e-01
8.618235975794378279e-01 -4.227025924213166919e-01
-3.409566551101368415e-01 1.719798427238830030e-01
-1.170122936823061899e+00 4.113205153466851782e-01
1.045918576944369294e+00 1.074485361427789609e+00
-2.171659395032910778e-01 -1.366895601015288397e+00
-1.451379567359011302e+00 -7.071103102897094983e-01
4.833257121536206902e-01 2.550369810400635595e-01
6.036556989759480629e-01 -6.015918551455021746e-01
-6.084370438479996812e-01 -4.800167086440003117e-01
-8.090100450742884197e-01 5.269092843636186130e-01
-1.718535932562482438e-01 -1.368679483198492086e+00
-1.324691009965045962e+00 -7.615133025361039421e-01
-2.299433151886102478e-01 -5.442269608645309287e-01
-5.778330331946083254e-01 1.009116819964596568e+00
-9.639769165076520485e-01 -1.897229935726918448e-01
8.600885119529706468e-01 1.763344168895973341e-01
-1.433791911772639205e+00 1.123538850502587838e+00
1.347185117321182846e+00 -2.115339804824333536e-01
-1.045071534448650752e+00 5.538718726668576814e-02
1.508970277026848716e+00 -8.520673704778974900e-01
-2.474268293329961121e+00 3.484683852044297980e-01
-3.657981594589920782e-01 9.372592288038593400e-02
-2.447726711231999752e-01 2.081280192433517529e-01
5.226066999700498261e-01 5.793074882014873639e-01
5.297139442658830299e-01 -1.428337411083316244e+00
9.995111689397884192e-01 4.990299903338585308e-01
-8.919212243175916877e-01 1.398545010128728894e-01
6.175532761430149176e-01 -4.850777869896383265e-01
1.401310917631323871e+00 2.243360859780753613e-01
-2.254880809082370874e+00 1.649365543084112096e+00
1.463939692253261704e+00 -5.443942037116070720e-01
9.239759348907549130e-01 -2.783248993486795442e-01
6.246698112752643306e-01 -6.261708007740804383e-02
-2.609643002016672209e-01 2.898674984810260466e-02
4.103373911924598771e-01 8.909118943883893582e-01
-6.098740275050589243e-01 2.094708583340187946e-01
-2.819702575993664473e-01 -2.456510498786465269e-01
2.301126529370980944e-01 1.164252597034740155e+00
-8.669444420161525056e-01 9.653614048085537025e-01
6.639569880206154240e-01 -5.974610194024470022e-01
-8.856887865704168861e-02 1.368692342702630516e+00
6.534946043661968851e-01 -6.636563284072916069e-01
-2.345437096591243276e-01 -6.408224660724000099e-01
-2.567962113208652752e+00 1.574312258907309969e+00
7.355406650824382053e-01 5.747376883902558520e-01
4.752496282816429662e-01 1.065358606293802302e+00
-1.949111892415515968e+00 -1.318796798568804274e+00
3.988466746990363965e-01 -1.430089901789775242e+00
-9.764153042327118337e-01 -1.169844713714334739e-01
-4.149004108904959520e-01 -4.944981925516996335e-01
1.625499708429331835e-01 6.432088355509928412e-01
-7.539326118887051953e-01 5.485337498343617613e-01
8.843597996202586797e-01 -1.961774873877616399e-01
-8.036335954246421887e-01 4.767037040946378590e-01
2.160530516693338843e+00 -1.121329169656436031e+00
-1.818461503892694897e-01 -3.024313158762761411e-01
-2.119184845080635871e+00 4.667051810056776495e-01
1.894909234060915271e+00 2.000165721143555508e+00
8.915709211392246480e-01 1.601719299297050259e-01
1.426287677839206403e-01 2.023561705198407557e-01
3.615747277881725674e-01 -2.621430718338537691e+00
1.490947622276988849e+00 3.230875701551335077e-01
-8.083544174514086800e-01 8.646566427698304524e-01
1.196516032418251774e+00 -1.463213316951245568e+00
-2.538807667888784980e-01 6.557058319836998050e-01
1.005435356432869742e+00 -1.149027874083893730e+00
1.529377688524356793e-01 1.979820754489756418e-01
5.377916671920496272e-01 -1.473094240328511884e-01
-7.731094301914690492e-01 -2.759749791837328228e-02
-1.633851742197312829e-01 -3.907355391843549824e-02
4.190134844551111071e-01 -1.427816025477446793e+00
-3.053225476827017282e-01 -1.210869660057604769e+00
5.654438120596539941e-01 -5.648493904162843471e-02
9.018393897574826790e-01 2.495884976460054083e-02
-5.972907579297076497e-01 -1.838571854876465128e-01
-7.922792856740158429e-01 1.018212362375754187e+00
-5.383814179157595525e-01 -1.402669924445435701e+00
-1.968158899457990829e+00 -2.079804469912613640e-01
-4.917092807321364889e-01 -1.429726394844281101e+00
-1.027850358769977435e+00 2.096974623913663738e+00
3.859756300527272116e-02 5.865883788384773645e-01
-2.086997303625715450e+00 -1.012757557743797721e+00
1.024819945490864359e-01 -1.125685372533437256e+00
3.064580133513473692e-01 5.366849976098230224e-01
-1.394141803448220251e+00 -5.392875843717387374e-01
-1.691277700186834432e+00 5.954835810952611996e-02
-1.067828415159105537e+00 3.745416800934622814e-01
5.708233691215685024e-01 2.796006587731446613e-01
1.667977665606539706e+00 3.484969818207547809e-01
-1.092158110307820396e+00 8.151026880200362701e-01
7.293889342590308411e-01 8.922054097745788503e-01
7.009078166884742389e-01 6.200209962592347912e-01
-1.213605289653971075e+00 2.823662707164607544e-01
1.707370419617834756e+00 1.035064199864918599e+00
-2.303132384360507601e+00 6.767960582011762517e-03
4.991867242693627804e-01 -9.155335946683670345e-01
-7.304761445330155700e-01 2.047653785104193158e+00
1.380887088073694535e+00 1.362253898372640659e+00
-1.861619970245150135e+00 3.862382203069920084e-01
1.591521476116662503e+00 8.788676544378692945e-01
2.839061445594018851e-01 -5.954964914928536635e-01
-1.352485028305848935e+00 -7.074389788137753765e-01
1.808649538001571022e-01 1.342559012766004201e-01
4.491456238859738992e-01 -7.948680740356633967e-01
-5.107860596520216179e-01 2.857601888028240555e-01
-3.159085737150664486e-02 -1.417240801408738982e+00
4.766500078243057215e-01 -1.339160387537184915e+00
8.700125614351957859e-01 -1.775796798256512155e+00
-2.570208069693667441e-01 -3.893787900457237883e-01
1.910249743081759988e-01 9.400608803634454835e-01
-2.484607447315534123e-01 1.311803197063652116e+00
8.140522496050823786e-01 1.229312614131455178e-01
1.017168209500068476e+00 -3.706903375666651401e-01
-2.152832713892226801e-01 -2.778204499563912133e-01
2.266539062002751237e+00 9.556008717024688792e-01
6.158608030896013386e-01 8.063404748404362499e-01
-3.069744240069613994e-01 1.906336389072641913e+00
-6.757257676736466712e-01 -6.421901510240293209e-01
1.871732031375445415e-01 7.841066588450902319e-01
9.094351804000561090e-01 -2.024339845295053397e-01
1.833298612604803868e+00 -1.641021037491458667e+00
1.571040603930865531e+00 2.908501372135790519e-01
