-7.936534246184742125e-01 -1.356395452184047556e+00 -7.113973130809982948e-01 -2.601970089867426950e+00
3.884671626373994990e-01 4.762649127058685150e-01 8.725014852190833281e-01 7.898442240910293899e-01
-1.256363955770554430e-01 -1.062190329114809817e+00 -6.086854474310037233e-01 -1.936962752485991368e+00
1.086663628001694804e+00 1.756179349271097090e+00 6.508867065030823351e-01 1.226986237192642659e-01
-1.273188942999744278e+00 6.695070963224046823e-01 -1.362440272478460390e-01 6.623798016366790886e-01
-4.595872455730538597e-01 5.152866224224443847e-01 8.099677244923670916e-01 8.476797101014762470e-01
-1.350631417169536608e-01 2.630617094113955057e-01 -4.768645873869228891e-01 -4.368697409848652513e-01
-7.046910867025510949e-01 7.771927871282343636e-01 -6.552809822138702112e-01 -2.347213552216837584e+00
9.970126449439926652e-01 2.145738645247531051e-01 -3.925018213597900596e-01 1.796583195835687041e-01
-1.938758230364613089e-01 4.030371120123361628e-01 -7.931994995882655219e-01 -1.489376835148884526e+00
6.502700374669113659e-01 2.388675235672337860e-01 -7.379822519704154482e-01 4.857340431224288491e-01
1.799863298694705627e+00 -5.073270068327626614e-01 2.254811565668127127e+00 -1.124257200401294732e+00
8.322228205011390489e-01 1.478508844106789732e+00 -1.335323054768407847e+00 -1.058677401128492956e+00
-7.524060179689835426e-01 6.079262283000137490e-01 1.012034023364970642e-01 1.245260674998413197e+00
-5.533710919645851156e-01 -6.594325520825685683e-01 -3.059658677809154459e-01 1.211015750104092126e+00
8.912866867643822744e-01 1.005499864164401513e+00 -1.064634831785511215e+00 -1.748808468706008368e+00
2.516786131384925462e-01 4.362583225058704883e-01 -1.897775939654824606e+00 -7.550132775341213964e-01
6.452353723279840025e-01 -2.874926557004833239e-01 -1.439653323175001720e+00 1.876536129419225096e-01
-2.161589695898548658e-01 -6.551200271094146377e-01 4.862939915719248218e-01 -7.591820995150199147e-01
-1.233929541554569465e+00 -1.477433478606186901e+00 -1.136944251852371357e+00 3.888404971406770327e-01
-4.171321532803408116e-01 2.091791416929228431e-02 9.773719161095806296e-01 -4.668644719017105843e-02
-1.384173017941731088e+00 3.994846609364909873e-01 -8.754342556007941312e-01 1.830313551791838300e+00
6.796447434212433691e-01 1.944292594139173769e+00 3.192645912896016069e-01 4.035843336806122644e-02
