2.879847013604986405e-01 4.981919918442903605e-02
-9.468672976768995053e-02 -1.924317916204876022e+00
5.569299893953689740e-01 4.584965915425321392e-01
-1.279910935751789935e+00 3.401661282075872927e-01
1.040001084510083107e+00 4.207600456047783100e-01
8.258065773423848288e-01 5.606073558787527666e-01
7.958525631109980569e-01 -2.996602635359163491e-02
-1.143954188182497306e-01 -2.129621471530526833e+00
-6.015491746215943097e-02 1.952268828554675761e-01
8.107471449818937081e-03 3.072277906640821232e-01
1.176072421398985934e+00 -1.414093871930179436e+00
-6.322885253096489633e-01 -2.916032832127589680e-01
1.744920120605278679e+00 1.558908556201351825e+00
-1.451967356389123998e+00 -1.107266126006016149e+00
-7.897099811302719097e-01 -1.260970671641092666e+00
1.868268255809158118e+00 -5.015476760948804902e-01
-2.546187808035723421e+00 -7.597842063082115294e-01
6.721060331634139129e-02 -6.275157813594955947e-01
-1.194617273541475511e+00 -8.839454314643985233e-01
2.932771895143164720e-01 7.081841362770918691e-01
7.448622330770208189e-01 -3.005838691682194974e-01
-7.663800001003071571e-01 5.852356255902062543e-01
8.402046090220200991e-01 -1.157797173410217928e+00
-1.941777891972118475e-01 -1.855467280600358801e-02
-4.984932201876304814e-02 -1.981844914655106704e+00
2.024663901703349367e-01 2.513744215995938891e-01
9.914777353973468488e-01 -6.151370178055151072e-01
5.778299922976930514e-01 -2.160497463928999218e-01
-7.334357199237715452e-01 9.829093411863587537e-01
1.286541519149002610e+00 -8.095141375551622165e-01
1.121034951281722480e-01 5.504465611113660284e-01
5.814726088737171006e-01 -2.632320533046617062e-01
1.392363096677913692e+00 4.274139408838905640e-01
-8.003670435709352438e-01 -1.338006979985465916e+00
-1.478557617160409510e-01 -1.432197483981884734e+00
1.463800274355279374e+00 -4.836001016662470620e-01
-1.255590499769781099e+00 1.747510492838526108e+00
1.400183215023503625e+00 3.170948453439345061e-01
4.751918266118979606e-01 1.012678224252397674e-01
2.298747613434084514e+00 -2.042858030319657292e+00
9.036826421747755633e-01 -9.524173662295729592e-01
-4.776498458911276196e-02 -2.222813781795708876e-01
-8.490630652204946838e-01 -6.405371318824543136e-02
5.355089549647035208e-01 8.671218053268390236e-01
1.077240795360555170e+00 -2.626759861725334599e-01
6.114945469978405601e-01 8.439700031528031277e-01
3.088806877377512916e-01 2.084019950201458915e-01
1.107314078291367965e+00 1.806186767381298353e+00
-9.488401774782525555e-01 -7.828694109436141746e-01
3.669909948943624323e-01 -1.087648421491617334e+00
1.379098896042725952e+00 6.246510404929602744e-01
-2.684749196007773619e+00 -6.750423833866647794e-02
9.406886893646831949e-01 1.846370949542411433e+00
-1.344341832145019844e-02 -1.462421898754847183e+00
-1.026902573399356422e-01 -5.327841349070098209e-01
4.386964574564978792e-01 -2.370814593580611307e-01
-2.382371913033574096e+00 8.265371169509104776e-01
1.647827877952681153e-01 6.655824885880743391e-01
-7.678624361603761939e-01 -1.291676787640111956e-01
